SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
337,2,W21709531426491-akK0O,Neem Tree,Azadirachta indica,19.30361035,76.50058921,52,29.5,10_50,22.6,Good,Ward 2,Akshay Hake,Private,Good
338,2,W21709531439271-akK0O,Jamun tree,Syzygium cumini,19.30377584,76.50058519,59,33.5,10_50,25.7,Good,Ward 2,Akshay Hake,Private,Good
339,2,W21709531469451-akK0O,Kaner Tree,Cascabela thevetia,19.3036825,76.50054999,53,30.1,01_02,23.0,Good,Ward 2,Akshay Hake,Private,Good
340,2,W21709531507151-akK0O,Neem Tree,Azadirachta indica,19.30395589,76.50059994,54,30.7,10_50,23.5,Good,Ward 2,Akshay Hake,Private,Good
341,2,W21709531507667-akK0O,Neem Tree,Azadirachta indica,19.30402392,76.50066767,57,32.4,10_50,24.8,Good,Ward 2,Akshay Hake,Private,Good
342,2,W21709531513160-akK0O,Neem Tree,Azadirachta indica,19.30399734,76.50068946,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
343,2,W21709531513938-akK0O,Neem Tree,Azadirachta indica,19.30399892,76.50062609,29,16.5,10_50,12.6,Good,Ward 2,Akshay Hake,Private,Good
344,2,W21709531532813-akK0O,Neem Tree,Azadirachta indica,19.30403974,76.50087856,52,29.5,10_50,22.6,Good,Ward 2,Akshay Hake,Private,Good
345,2,W21709531542569-akK0O,Babhul Tree,Vachellia nilotica,19.30377205,76.50066432,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
346,2,W21709531542879-akK0O,Babhul Tree,Vachellia nilotica,19.30382805,76.50070153,35,19.9,10_50,15.2,Good,Ward 2,Akshay Hake,Private,Good
347,2,W21709531559273-akK0O,Indian jujube Tree,Ziziphus mauritiana,19.30391634,76.50060128,28,15.9,10_50,12.2,Good,Ward 2,Akshay Hake,Private,Good
348,2,W21709531559680-akK0O,Indian jujube Tree,Ziziphus mauritiana,19.30393501,76.50053926,62,35.2,10_50,27.0,Good,Ward 2,Akshay Hake,Private,Good
349,2,W21709531560036-akK0O,Indian jujube Tree,Ziziphus mauritiana,19.30396317,76.5006566,34,19.3,10_50,14.8,Good,Ward 2,Akshay Hake,Private,Good
350,2,W21709531565450-akK0O,Indian jujube Tree,Ziziphus mauritiana,19.30407771,76.50077429,21,11.9,10_50,9.1,Good,Ward 2,Akshay Hake,Private,Good
351,2,W21709531576847-akK0O,Subabul Tree,Leucaena leucocephala,19.30403278,76.50083262,25,14.2,10_50,10.9,Good,Ward 2,Akshay Hake,Private,Good
352,2,W21709531577596-akK0O,Subabul Tree,Leucaena leucocephala,19.30410113,76.50081418,35,19.9,10_50,15.2,Good,Ward 2,Akshay Hake,Private,Good
353,2,W21709531578526-akK0O,Subabul Tree,Leucaena leucocephala,19.30400525,76.50083564,38,21.6,10_50,16.5,Good,Ward 2,Akshay Hake,Private,Good
354,2,W21709531579161-akK0O,Subabul Tree,Leucaena leucocephala,19.30406063,76.50073875,62,35.2,10_50,27.0,Good,Ward 2,Akshay Hake,Private,Good
355,2,W21709531584893-akK0O,Subabul Tree,Leucaena leucocephala,19.30396633,76.50087554,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
356,2,W21709531594968-akK0O,Neem Tree,Azadirachta indica,19.30401475,76.5008752,24,13.6,10_50,10.4,Good,Ward 2,Akshay Hake,Private,Good
357,2,W21709531596519-akK0O,Neem Tree,Azadirachta indica,19.30397994,76.50083933,65,36.9,10_50,28.3,Good,Ward 2,Akshay Hake,Private,Good
358,2,W21709531598530-akK0O,Neem Tree,Azadirachta indica,19.30402266,76.50078032,55,31.3,10_50,23.9,Good,Ward 2,Akshay Hake,Private,Good
359,2,W21709531601155-akK0O,Neem Tree,Azadirachta indica,19.3040331,76.50070723,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
360,2,W21709531610920-akK0O,Neem Tree,Azadirachta indica,19.30338949,76.50069851,49,27.8,10_50,21.3,Good,Ward 2,Akshay Hake,Private,Good
361,2,W21709531614157-akK0O,Neem Tree,Azadirachta indica,19.30335911,76.50089163,43,24.4,10_50,18.7,Good,Ward 2,Akshay Hake,Private,Good
362,2,W21709531614727-akK0O,Neem Tree,Azadirachta indica,19.30334107,76.50076322,47,26.7,10_50,20.4,Good,Ward 2,Akshay Hake,Private,Good
363,2,W21709531616161-akK0O,Neem Tree,Azadirachta indica,19.30349232,76.50071964,65,36.9,10_50,28.3,Good,Ward 2,Akshay Hake,Private,Good
364,2,W21709531618217-akK0O,Neem Tree,Azadirachta indica,19.3035208,76.50099523,70,39.8,10_50,30.4,Good,Ward 2,Akshay Hake,Private,Good
365,2,W21709531618633-akK0O,Neem Tree,Azadirachta indica,19.30355371,76.50104418,49,27.8,10_50,21.3,Good,Ward 2,Akshay Hake,Private,Good
366,2,W21709531619274-akK0O,Neem Tree,Azadirachta indica,19.30349897,76.50103111,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
367,2,W21709531621670-akK0O,Neem Tree,Azadirachta indica,19.30370623,76.5010757,39,22.2,10_50,17.0,Good,Ward 2,Akshay Hake,Private,Good
368,2,W21709531622987-akK0O,Neem Tree,Azadirachta indica,19.30376888,76.50107536,50,28.4,10_50,21.7,Good,Ward 2,Akshay Hake,Private,Good
369,2,W21709531623310-akK0O,Neem Tree,Azadirachta indica,19.30382426,76.50112834,66,37.5,10_50,28.7,Good,Ward 2,Akshay Hake,Private,Good
370,2,W21709531623698-akK0O,Neem Tree,Azadirachta indica,19.30375749,76.50113504,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
371,2,W21709531625085-akK0O,Neem Tree,Azadirachta indica,19.30399038,76.50117628,61,34.7,10_50,26.5,Good,Ward 2,Akshay Hake,Private,Good
372,2,W21709531627534-akK0O,Neem Tree,Azadirachta indica,19.30386476,76.50106765,49,27.8,10_50,21.3,Good,Ward 2,Akshay Hake,Private,Good
373,2,W21709531639869-akK0O,Neem Tree,Azadirachta indica,19.30425333,76.50063548,55,31.3,10_50,23.9,Good,Ward 2,Akshay Hake,Private,Good
374,2,W21709531640385-akK0O,Neem Tree,Azadirachta indica,19.30414005,76.50045946,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
375,2,W21709531640775-akK0O,Neem Tree,Azadirachta indica,19.30421504,76.50051177,22,12.5,10_50,9.6,Good,Ward 2,Akshay Hake,Private,Good
376,2,W21709531641236-akK0O,Neem Tree,Azadirachta indica,19.30427896,76.50051076,23,13.1,10_50,10.0,Good,Ward 2,Akshay Hake,Private,Good
377,2,W21709531663695-akK0O,Drumstick Tree,Moringa oleifera,19.3041584,76.50106598,26,14.8,10_50,11.3,Good,Ward 2,Akshay Hake,Private,Good
378,2,W21709531685736-akK0O,Neem Tree,Azadirachta indica,19.30398468,76.50110286,28,15.9,10_50,12.2,Good,Ward 2,Akshay Hake,Private,Good
379,2,W21709531691280-akK0O,Neem Tree,Azadirachta indica,19.30401126,76.50115885,65,36.9,10_50,28.3,Good,Ward 2,Akshay Hake,Private,Good
380,2,W21709531695479-akK0O,Neem Tree,Azadirachta indica,19.30392583,76.50128525,70,39.8,10_50,30.4,Good,Ward 2,Akshay Hake,Private,Good
381,2,W21709531700546-akK0O,Neem Tree,Azadirachta indica,19.30382141,76.50137946,49,27.8,10_50,21.3,Good,Ward 2,Akshay Hake,Private,Good
382,2,W21709531701813-akK0O,Neem Tree,Azadirachta indica,19.30376508,76.50128424,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
383,2,W21709531702308-akK0O,Neem Tree,Azadirachta indica,19.30378059,76.50134191,39,22.2,10_50,17.0,Good,Ward 2,Akshay Hake,Private,Good
384,2,W21709531703214-akK0O,Neem Tree,Azadirachta indica,19.30368471,76.50135398,50,28.4,10_50,21.7,Good,Ward 2,Akshay Hake,Private,Good
385,2,W21709531703948-akK0O,Neem Tree,Azadirachta indica,19.30386729,76.50127552,66,37.5,10_50,28.7,Good,Ward 2,Akshay Hake,Private,Good
386,2,W21709531705803-akK0O,Neem Tree,Azadirachta indica,19.30380844,76.50142003,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
387,2,W21709531708071-akK0O,Neem Tree,Azadirachta indica,19.30390779,76.50144886,61,34.7,10_50,26.5,Good,Ward 2,Akshay Hake,Private,Good
388,2,W21709531709125-akK0O,Neem Tree,Azadirachta indica,19.30382805,76.50154408,49,27.8,10_50,21.3,Good,Ward 2,Akshay Hake,Private,Good
389,2,W21709531711554-akK0O,Neem Tree,Azadirachta indica,19.30377648,76.50164701,55,31.3,10_50,23.9,Good,Ward 2,Akshay Hake,Private,Good
390,2,W21709531721785-akK0O,Indian-almond Tree,Terminalia catappa,19.30390368,76.50135063,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
391,2,W21709531739041-akK0O,Indian jujube Tree,Ziziphus mauritiana,19.30426092,76.50107939,22,12.5,10_50,9.6,Good,Ward 2,Akshay Hake,Private,Good
392,2,W21709531754633-akK0O,Rain Tree,Samanea saman,19.30414733,76.5012477,23,13.1,10_50,10.0,Good,Ward 2,Akshay Hake,Private,Good
393,2,W21709531756378-akK0O,Rain Tree,Samanea saman,19.3042932,76.50128022,26,14.8,10_50,11.3,Good,Ward 2,Akshay Hake,Private,Good
394,2,W21709531758137-akK0O,Rain Tree,Samanea saman,19.30437231,76.50131911,28,15.9,10_50,12.2,Good,Ward 2,Akshay Hake,Private,Good
395,2,W21709531781579-akK0O,Neem Tree,Azadirachta indica,19.30434984,76.5009664,61,34.7,10_50,26.5,Good,Ward 2,Akshay Hake,Private,Good
396,2,W21709531782356-akK0O,Neem Tree,Azadirachta indica,19.30442388,76.50097646,52,29.5,10_50,22.6,Good,Ward 2,Akshay Hake,Private,Good
397,2,W21709531783055-akK0O,Neem Tree,Azadirachta indica,19.30443179,76.5008923,59,33.5,10_50,25.7,Good,Ward 2,Akshay Hake,Private,Good
398,2,W21709531783591-akK0O,Neem Tree,Azadirachta indica,19.30449413,76.50098249,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
399,2,W21709531784180-akK0O,Neem Tree,Azadirachta indica,19.30458969,76.50087152,54,30.7,10_50,23.5,Good,Ward 2,Akshay Hake,Private,Good
400,2,W21709531784841-akK0O,Neem Tree,Azadirachta indica,19.30462703,76.50092315,57,32.4,10_50,24.8,Good,Ward 2,Akshay Hake,Private,Good
401,2,W21709531785558-akK0O,Neem Tree,Azadirachta indica,19.30458843,76.50092348,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
402,2,W21709531786248-akK0O,Neem Tree,Azadirachta indica,19.30455742,76.50095534,29,16.5,10_50,12.6,Good,Ward 2,Akshay Hake,Private,Good
403,2,W21709531786900-akK0O,Neem Tree,Azadirachta indica,19.3045571,76.50089465,52,29.5,10_50,22.6,Good,Ward 2,Akshay Hake,Private,Good
404,2,W21709531787660-akK0O,Neem Tree,Azadirachta indica,19.3044859,76.50088359,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
405,2,W21709531789632-akK0O,Neem Tree,Azadirachta indica,19.30437484,76.50093354,35,19.9,10_50,15.2,Good,Ward 2,Akshay Hake,Private,Good
406,2,W21709531795643-akK0O,Neem Tree,Azadirachta indica,19.30432199,76.5008866,28,15.9,10_50,12.2,Good,Ward 2,Akshay Hake,Private,Good
407,2,W21709531796342-akK0O,Neem Tree,Azadirachta indica,19.30417043,76.50092449,62,35.2,10_50,27.0,Good,Ward 2,Akshay Hake,Private,Good
408,2,W21709531803715-akK0O,Neem Tree,Azadirachta indica,19.30371034,76.5015595,34,19.3,10_50,14.8,Good,Ward 2,Akshay Hake,Private,Good
409,2,W21709531804299-akK0O,Neem Tree,Azadirachta indica,19.30379641,76.50155347,21,11.9,10_50,9.1,Good,Ward 2,Akshay Hake,Private,Good
410,2,W21709531867788-akK0O,Chiku Tree ,Manilkara zapota,19.30475518,76.50095232,25,14.2,10_50,10.9,Good,Ward 2,Akshay Hake,Private,Good
411,2,W21709531887120-akK0O,Neem Tree,Azadirachta indica,19.30474632,76.5009084,35,19.9,10_50,15.2,Good,Ward 2,Akshay Hake,Private,Good
412,2,W21709531887672-akK0O,Neem Tree,Azadirachta indica,19.30481657,76.50088325,38,21.6,10_50,16.5,Good,Ward 2,Akshay Hake,Private,Good
413,2,W21709531888509-akK0O,Neem Tree,Azadirachta indica,19.30481214,76.50093824,62,35.2,10_50,27.0,Good,Ward 2,Akshay Hake,Private,Good
414,2,W21709531929924-akK0O,Peepal Tree,Ficus religiosa,19.30438908,76.5012762,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
415,2,W21709531930349-akK0O,Peepal Tree,Ficus religiosa,19.30435997,76.50134996,24,13.6,10_50,10.4,Good,Ward 2,Akshay Hake,Private,Good
416,2,W21709531930986-akK0O,Peepal Tree,Ficus religiosa,19.30435522,76.5012886,65,36.9,10_50,28.3,Good,Ward 2,Akshay Hake,Private,Good
417,2,W21709531940299-akK0O,Drumstick Tree,Moringa oleifera,19.30422422,76.50107838,55,31.3,10_50,23.9,Good,Ward 2,Akshay Hake,Private,Good
418,2,W21709531940968-akK0O,Drumstick Tree,Moringa oleifera,19.30431851,76.5011099,65,36.9,10_50,28.3,Good,Ward 2,Akshay Hake,Private,Good
419,2,W21709531941773-akK0O,Drumstick Tree,Moringa oleifera,19.30439446,76.50113236,70,39.8,10_50,30.4,Good,Ward 2,Akshay Hake,Private,Good
420,2,W21709531942648-akK0O,Drumstick Tree,Moringa oleifera,19.30437167,76.50111057,49,27.8,10_50,21.3,Good,Ward 2,Akshay Hake,Private,Good
421,2,W21709531944528-akK0O,Drumstick Tree,Moringa oleifera,19.3042027,76.50105257,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
422,2,W21709531958131-akK0O,Neem Tree,Azadirachta indica,19.30476499,76.50098182,39,22.2,10_50,17.0,Good,Ward 2,Akshay Hake,Private,Good
423,2,W21709531959844-akK0O,Neem Tree,Azadirachta indica,19.30491972,76.5009094,50,28.4,10_50,21.7,Good,Ward 2,Akshay Hake,Private,Good
424,2,W21709531960384-akK0O,Neem Tree,Azadirachta indica,19.30495674,76.50090337,66,37.5,10_50,28.7,Good,Ward 2,Akshay Hake,Private,Good
425,2,W21709531961070-akK0O,Neem Tree,Azadirachta indica,19.30496117,76.5009379,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
426,2,W21709531961801-akK0O,Neem Tree,Azadirachta indica,19.30500737,76.50098518,65,36.9,10_50,28.3,Good,Ward 2,Akshay Hake,Private,Good
427,2,W21709531962355-akK0O,Neem Tree,Azadirachta indica,19.30492858,76.5010177,70,39.8,10_50,30.4,Good,Ward 2,Akshay Hake,Private,Good
428,2,W21709531963026-akK0O,Neem Tree,Azadirachta indica,19.30503617,76.50089096,49,27.8,10_50,21.3,Good,Ward 2,Akshay Hake,Private,Good
429,2,W21709531964019-akK0O,Neem Tree,Azadirachta indica,19.30501686,76.50091074,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
430,2,W21709531965175-akK0O,Neem Tree,Azadirachta indica,19.30491466,76.50093589,39,22.2,10_50,17.0,Good,Ward 2,Akshay Hake,Private,Good
431,2,W21709531965848-akK0O,Neem Tree,Azadirachta indica,19.30490896,76.5010576,50,28.4,10_50,21.7,Good,Ward 2,Akshay Hake,Private,Good
432,2,W21709531990524-akK0O,Neem Tree,Azadirachta indica,19.30452482,76.50119305,66,37.5,10_50,28.7,Good,Ward 2,Akshay Hake,Private,Good
433,2,W21709532109872-akK0O,Babhul Tree,Vachellia nilotica,19.3046495,76.50173418,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
434,2,W21709532119658-akK0O,Babhul Tree,Vachellia nilotica,19.30451628,76.50182504,61,34.7,10_50,26.5,Good,Ward 2,Akshay Hake,Private,Good
435,2,W21709532124336-akK0O,Babhul Tree,Vachellia nilotica,19.30452198,76.50193971,49,27.8,10_50,21.3,Good,Ward 2,Akshay Hake,Private,Good
436,2,W21709532131920-akK0O,Babhul Tree,Vachellia nilotica,19.3046688,76.50171172,55,31.3,10_50,23.9,Good,Ward 2,Akshay Hake,Private,Good
437,2,W21709532132428-akK0O,Babhul Tree,Vachellia nilotica,19.30460836,76.50173351,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
438,2,W21709532145820-akK0O,Babhul Tree,Vachellia nilotica,19.30454064,76.50156017,22,12.5,10_50,9.6,Good,Ward 2,Akshay Hake,Private,Good
439,2,W21709532155855-akK0O,Mango Tree,Mangifera indica,19.30472955,76.50160812,23,13.1,10_50,10.0,Good,Ward 2,Akshay Hake,Private,Good
440,2,W21709532166823-akK0O,Neem Tree,Azadirachta indica,19.30440901,76.50169697,26,14.8,10_50,11.3,Good,Ward 2,Akshay Hake,Private,Good
441,2,W21709532170456-akK0O,Neem Tree,Azadirachta indica,19.3045378,76.5017771,28,15.9,10_50,12.2,Good,Ward 2,Akshay Hake,Private,Good
442,2,W21709532171161-akK0O,Neem Tree,Azadirachta indica,19.30457355,76.50179386,61,34.7,10_50,26.5,Good,Ward 2,Akshay Hake,Private,Good
443,2,W21709532175923-akK0O,Neem Tree,Azadirachta indica,19.30442293,76.50200106,52,29.5,10_50,22.6,Good,Ward 2,Akshay Hake,Private,Good
444,2,W21709532176414-akK0O,Neem Tree,Azadirachta indica,19.30448812,76.50210533,59,33.5,10_50,25.7,Good,Ward 2,Akshay Hake,Private,Good
445,2,W21709532184049-akK0O,Indian-almond Tree,Terminalia catappa,19.30457197,76.50190417,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
446,2,W21709532205760-akK0O,Karanja tree,Milletia Pinnata,19.30457165,76.50194239,54,30.7,10_50,23.5,Good,Ward 2,Akshay Hake,Private,Good
447,2,W21709532209362-akK0O,Karanja tree,Milletia Pinnata,19.30447356,76.50183711,57,32.4,10_50,24.8,Good,Ward 2,Akshay Hake,Private,Good
448,2,W21709532210698-akK0O,Karanja tree,Milletia Pinnata,19.30437009,76.50180157,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
449,2,W21709532241959-akK0O,Babhul Tree,Vachellia nilotica,19.30480834,76.50166713,29,16.5,10_50,12.6,Good,Ward 2,Akshay Hake,Private,Good
450,2,W21709532243212-akK0O,Babhul Tree,Vachellia nilotica,19.30477828,76.50169294,52,29.5,10_50,22.6,Good,Ward 2,Akshay Hake,Private,Good
451,2,W21709532243687-akK0O,Babhul Tree,Vachellia nilotica,19.30490833,76.50177207,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
452,2,W21709532244220-akK0O,Babhul Tree,Vachellia nilotica,19.30486245,76.50179721,35,19.9,10_50,15.2,Good,Ward 2,Akshay Hake,Private,Good
453,2,W21709532244761-akK0O,Babhul Tree,Vachellia nilotica,19.30480581,76.50174022,28,15.9,10_50,12.2,Good,Ward 2,Akshay Hake,Private,Good
454,2,W21709532247619-akK0O,Babhul Tree,Vachellia nilotica,19.30498269,76.50165305,62,35.2,10_50,27.0,Good,Ward 2,Akshay Hake,Private,Good
455,2,W21709532251127-akK0O,Babhul Tree,Vachellia nilotica,19.30500009,76.50199268,34,19.3,10_50,14.8,Good,Ward 2,Akshay Hake,Private,Good
456,2,W21709532251844-akK0O,Babhul Tree,Vachellia nilotica,19.30505389,76.50184248,21,11.9,10_50,9.1,Good,Ward 2,Akshay Hake,Private,Good
457,2,W21709532253228-akK0O,Babhul Tree,Vachellia nilotica,19.305033,76.50187399,25,14.2,10_50,10.9,Good,Ward 2,Akshay Hake,Private,Good
458,2,W21709532254195-akK0O,Babhul Tree,Vachellia nilotica,19.30493048,76.50194138,35,19.9,10_50,15.2,Good,Ward 2,Akshay Hake,Private,Good
459,2,W21709532254811-akK0O,Babhul Tree,Vachellia nilotica,19.30488618,76.50187332,38,21.6,10_50,16.5,Good,Ward 2,Akshay Hake,Private,Good
460,2,W21709532256997-akK0O,Babhul Tree,Vachellia nilotica,19.30470487,76.50207985,62,35.2,10_50,27.0,Good,Ward 2,Akshay Hake,Private,Good
461,2,W21709532257553-akK0O,Babhul Tree,Vachellia nilotica,19.30475265,76.50196183,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
462,2,W21709532258233-akK0O,Babhul Tree,Vachellia nilotica,19.30470424,76.50194071,24,13.6,10_50,10.4,Good,Ward 2,Akshay Hake,Private,Good
463,2,W21709532285285-akK0O,Indian-almond Tree,Terminalia catappa,19.30482511,76.50129933,65,36.9,10_50,28.3,Good,Ward 2,Akshay Hake,Private,Good
464,2,W21709532293328-akK0O,Guava Tree,Psidium guajava,19.3047729,76.5013922,55,31.3,10_50,23.9,Good,Ward 2,Akshay Hake,Private,Good
465,2,W21709532301045-akK0O,Karanja tree,Milletia Pinnata,19.30482543,76.50139924,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
466,2,W21709532304895-akK0O,Karanja tree,Milletia Pinnata,19.30478809,76.50142573,49,27.8,10_50,21.3,Good,Ward 2,Akshay Hake,Private,Good
467,2,W21709532316024-akK0O,Neem Tree,Azadirachta indica,19.30483429,76.50132649,43,24.4,10_50,18.7,Good,Ward 2,Akshay Hake,Private,Good
468,2,W21709532430524-akK0O,Peepal Tree,Ficus religiosa,19.3050137,76.50151625,47,26.7,02_05,20.4,Good,Ward 2,Akshay Hake,Private,Good
469,2,W21709532432404-akK0O,Peepal Tree,Ficus religiosa,19.30493902,76.50141466,65,36.9,02_05,28.3,Good,Ward 2,Akshay Hake,Private,Good
470,2,W21709532451465-akK0O,Subabul Tree,Leucaena leucocephala,19.30518773,76.50164399,70,39.8,02_05,30.4,Good,Ward 2,Akshay Hake,Private,Good
471,2,W21709532522023-akK0O,Indian-almond Tree,Terminalia catappa,19.30485485,76.50198665,49,27.8,02_05,21.3,Good,Ward 2,Akshay Hake,Private,Good
472,2,W21709532531633-akK0O,Netted custard apple,Annona reticulata,19.30490453,76.50200307,48,27.3,02_05,20.9,Good,Ward 2,Akshay Hake,Private,Good
473,2,W21709532587193-akK0O,Karanja tree,Milletia Pinnata,19.30504787,76.50216769,39,22.2,02_05,17.0,Good,Ward 2,Akshay Hake,Private,Good
474,2,W21709532596095-akK0O,Jamun tree,Syzygium cumini,19.30497383,76.50209025,50,28.4,02_05,21.7,Good,Ward 2,Akshay Hake,Private,Good
475,2,W21709532620369-akK0O,Neem Tree,Azadirachta indica,19.30513457,76.50233634,66,37.5,10_50,28.7,Good,Ward 2,Akshay Hake,Private,Good
476,2,W21709532620760-akK0O,Neem Tree,Azadirachta indica,19.30515388,76.50227364,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
477,2,W21709532621183-akK0O,Neem Tree,Azadirachta indica,19.30521716,76.502278,61,34.7,10_50,26.5,Good,Ward 2,Akshay Hake,Private,Good
478,2,W21709532623575-akK0O,Neem Tree,Azadirachta indica,19.30526589,76.50216367,49,27.8,10_50,21.3,Good,Ward 2,Akshay Hake,Private,Good
479,2,W21709532624125-akK0O,Neem Tree,Azadirachta indica,19.30531335,76.50213584,55,31.3,10_50,23.9,Good,Ward 2,Akshay Hake,Private,Good
480,2,W21709532625674-akK0O,Neem Tree,Azadirachta indica,19.305401,76.50215361,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
481,2,W21709532654850-akK0O,Banyan Tree,Ficus benghalensis,19.30512698,76.50205471,22,12.5,10_50,9.6,Good,Ward 2,Akshay Hake,Private,Good
482,2,W21709532730303-akK0O,Babhul Tree,Vachellia nilotica,19.3049906,76.50227766,23,13.1,10_50,10.0,Good,Ward 2,Akshay Hake,Private,Good
483,2,W21709532731151-akK0O,Babhul Tree,Vachellia nilotica,19.30501022,76.50232125,26,14.8,10_50,11.3,Good,Ward 2,Akshay Hake,Private,Good
484,2,W21709532731982-akK0O,Babhul Tree,Vachellia nilotica,19.30494187,76.50228035,28,15.9,10_50,12.2,Good,Ward 2,Akshay Hake,Private,Good
485,2,W21709532732976-akK0O,Babhul Tree,Vachellia nilotica,19.30494947,76.50233567,65,36.9,10_50,28.3,Good,Ward 2,Akshay Hake,Private,Good
486,2,W21709532736466-akK0O,Babhul Tree,Vachellia nilotica,19.30488492,76.50230885,70,39.8,10_50,30.4,Good,Ward 2,Akshay Hake,Private,Good
487,2,W21709532743354-akK0O,Babhul Tree,Vachellia nilotica,19.30495674,76.50253717,49,27.8,10_50,21.3,Good,Ward 2,Akshay Hake,Private,Good
488,2,W21709532744978-akK0O,Babhul Tree,Vachellia nilotica,19.30448147,76.50256567,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
489,2,W21709532746986-akK0O,Babhul Tree,Vachellia nilotica,19.30489662,76.50242619,39,22.2,10_50,17.0,Good,Ward 2,Akshay Hake,Private,Good
490,2,W21709532862585-akK0O,Babhul Tree,Vachellia nilotica,19.30463969,76.50351014,50,28.4,10_50,21.7,Good,Ward 2,Akshay Hake,Private,Good
491,2,W21709532863244-akK0O,Babhul Tree,Vachellia nilotica,19.3046688,76.50343839,66,37.5,10_50,28.7,Good,Ward 2,Akshay Hake,Private,Good
492,2,W21709532863780-akK0O,Babhul Tree,Vachellia nilotica,19.30466278,76.50335658,53,30.1,10_50,23.0,Good,Ward 2,Akshay Hake,Private,Good
493,2,W21709532864483-akK0O,Babhul Tree,Vachellia nilotica,19.3046593,76.50324795,61,34.7,10_50,26.5,Good,Ward 2,Akshay Hake,Private,Good
494,2,W21709532865361-akK0O,Babhul Tree,Vachellia nilotica,19.30471974,76.50324225,49,27.8,10_50,21.3,Good,Ward 2,Akshay Hake,Private,Good
495,2,W21709532866278-akK0O,Babhul Tree,Vachellia nilotica,19.30469822,76.5033083,55,31.3,10_50,23.9,Good,Ward 2,Akshay Hake,Private,Good
496,2,W21709532867989-akK0O,Babhul Tree,Vachellia nilotica,19.30468936,76.50352255,48,27.3,10_50,20.9,Good,Ward 2,Akshay Hake,Private,Good
497,2,W21709532880863-akK0O,Coconut Tree,Cocos nucifera,19.30485454,76.50322348,22,12.5,10_50,9.6,Good,Ward 2,Bhau Madane,Private,Good
498,2,W21709532881363-akK0O,Coconut Tree,Cocos nucifera,19.30483397,76.50325969,23,13.1,10_50,10.0,Good,Ward 2,Bhau Madane,Private,Good
499,2,W21709532882087-akK0O,Coconut Tree,Cocos nucifera,19.30483587,76.50329053,26,14.8,10_50,11.3,Good,Ward 2,Bhau Madane,Private,Good
500,2,W21709532882766-akK0O,Coconut Tree,Cocos nucifera,19.30482891,76.50332976,28,15.9,10_50,12.2,Good,Ward 2,Bhau Madane,Private,Good
501,2,W21709532884202-akK0O,Coconut Tree,Cocos nucifera,19.30482764,76.50336027,61,34.7,10_50,26.5,Good,Ward 2,Bhau Madane,Private,Good
502,2,W21709532886147-akK0O,Coconut Tree,Cocos nucifera,19.30480549,76.50340218,52,29.5,10_50,22.6,Good,Ward 2,Bhau Madane,Private,Good
503,2,W21709532902091-akK0O,Tamarind Tree,Tamarindus indica,19.30475929,76.50351919,59,33.5,05_10,25.7,Good,Ward 2,Bhau Madane,Private,Good
504,2,W21709532902808-akK0O,Tamarind Tree,Tamarindus indica,19.30476974,76.50345583,53,30.1,05_10,23.0,Good,Ward 2,Bhau Madane,Private,Good
505,2,W21709532926416-akK0O,Babhul Tree,Vachellia nilotica,19.30521305,76.5029167,54,30.7,05_10,23.5,Good,Ward 2,Bhau Madane,Private,Good
