SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark,Display
3999,1,W11709450965632-MZ1ci,Mosambi tree,Citrus limetta,19.3252057,76.50104553,51,29,5_10,23,Good,Ward 1,Amol Londhe,Private,Good,Yes
4001,1,W11709450966112-MZ1ci,Mosambi tree,Citrus limetta,19.3249836,76.50110319,32,18,5_10,14,Good,Ward 1,Amol Londhe,Private,Good,Yes
4002,1,W11709450966136-h9mUY,Mosambi tree,Citrus limetta,19.32517722,76.50103748,52,30,5_10,23,Good,Ward 1,Amol Londhe,Private,Good,Yes
4003,1,W11709450966543-MZ1ci,Mosambi tree,Citrus limetta,19.32515349,76.50102843,64,37,5_10,29,Good,Ward 1,Amol Londhe,Private,Good,Yes
4004,1,W11709450967071-MZ1ci,Mosambi tree,Citrus limetta,19.32512787,76.50102373,56,32,5_10,25,Good,Ward 1,Amol Londhe,Private,Good,Yes
4005,1,W11709450967589-MZ1ci,Mosambi tree,Citrus limetta,19.32510983,76.50102105,37,21,5_10,17,Good,Ward 1,Amol Londhe,Private,Good,Yes
4006,1,W11709450968123-MZ1ci,Mosambi tree,Citrus limetta,19.32509465,76.50101468,42,24,5_10,19,Good,Ward 1,Amol Londhe,Private,Good,Yes
4007,1,W11709450968607-MZ1ci,Mosambi tree,Citrus limetta,19.32507661,76.50101334,36,21,5_10,16,Good,Ward 1,Amol Londhe,Private,Good,Yes
4008,1,W11709450969136-MZ1ci,Mosambi tree,Citrus limetta,19.32498391,76.50087789,45,26,5_10,20,Good,Ward 1,Amol Londhe,Private,Good,Yes
4009,1,W11709450969430-h9mUY,Mosambi tree,Citrus limetta,19.32506079,76.50100764,36,21,5_10,16,Good,Ward 1,Amol Londhe,Private,Good,Yes
4010,1,W11709450969606-MZ1ci,Mosambi tree,Citrus limetta,19.32504592,76.5010006,55,31,5_10,25,Good,Ward 1,Amol Londhe,Private,Good,Yes
4012,1,W11709450970095-MZ1ci,Mosambi tree,Citrus limetta,19.32497252,76.50092449,50,29,5_10,22,Good,Ward 1,Amol Londhe,Private,Good,Yes
4014,1,W11709450970426-h9mUY,Mosambi tree,Citrus limetta,19.32502915,76.5010016,33,19,5_10,15,Good,Ward 1,Amol Londhe,Private,Good,Yes
4015,1,W11709450970610-MZ1ci,Mosambi tree,Citrus limetta,19.32496683,76.50096942,39,22,5_10,17,Good,Ward 1,Amol Londhe,Private,Good,Yes
4018,1,W11709450971141-h9mUY,Mosambi tree,Citrus limetta,19.32501302,76.50099691,37,21,5_10,17,Good,Ward 1,Amol Londhe,Private,Good,Yes
4019,1,W11709450971153-MZ1ci,Mosambi tree,Citrus limetta,19.3249972,76.50099289,61,35,5_10,27,Good,Ward 1,Amol Londhe,Private,Good,Yes
4022,1,W11709450971647-MZ1ci,Mosambi tree,Citrus limetta,19.32495923,76.50101133,64,37,5_10,29,Good,Ward 1,Amol Londhe,Private,Good,Yes
4023,1,W11709450971790-h9mUY,Mosambi tree,Citrus limetta,19.32495575,76.50105491,61,35,5_10,27,Good,Ward 1,Amol Londhe,Private,Good,Yes
4027,1,W11709450973421-h9mUY,Mosambi tree,Citrus limetta,19.32494974,76.50109448,65,37,5_10,29,Good,Ward 1,Amol Londhe,Private,Good,Yes
4028,1,W11709450974168-h9mUY,Mosambi tree,Citrus limetta,19.32495164,76.50099758,43,25,5_10,19,Good,Ward 1,Amol Londhe,Private,Good,Yes
4029,1,W11709450976050-MZ1ci,Mosambi tree,Citrus limetta,19.32494405,76.50098953,63,36,5_10,28,Good,Ward 1,Amol Londhe,Private,Good,Yes
4030,1,W11709450977003-MZ1ci,Mosambi tree,Citrus limetta,19.32492633,76.50098383,65,37,5_10,29,Good,Ward 1,Amol Londhe,Private,Good,Yes
4031,1,W11709450977497-MZ1ci,Mosambi tree,Citrus limetta,19.32491178,76.50097713,59,34,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4032,1,W11709450977960-MZ1ci,Mosambi tree,Citrus limetta,19.32493392,76.50087453,44,25,5_10,20,Good,Ward 1,Amol Londhe,Private,Good,Yes
4033,1,W11709450978008-h9mUY,Mosambi tree,Citrus limetta,19.32493202,76.50091443,69,39,5_10,31,Good,Ward 1,Amol Londhe,Private,Good,Yes
4034,1,W11709450978759-h9mUY,Mosambi tree,Citrus limetta,19.32492127,76.50096472,45,26,5_10,20,Good,Ward 1,Amol Londhe,Private,Good,Yes
4035,1,W11709450979473-h9mUY,Mosambi tree,Citrus limetta,19.32489849,76.50100362,37,21,5_10,17,Good,Ward 1,Amol Londhe,Private,Good,Yes
4036,1,W11709450980662-MZ1ci,Mosambi tree,Citrus limetta,19.32491336,76.50100864,30,17,5_10,13,Good,Ward 1,Amol Londhe,Private,Good,Yes
4037,1,W11709450982798-h9mUY,Mosambi tree,Citrus limetta,19.32490387,76.5010529,35,20,5_10,16,Good,Ward 1,Amol Londhe,Private,Good,Yes
4038,1,W11709450983581-h9mUY,Mosambi tree,Citrus limetta,19.32490228,76.50109347,61,35,5_10,27,Good,Ward 1,Amol Londhe,Private,Good,Yes
4042,1,W11709450984961-h9mUY,Mosambi tree,Citrus limetta,19.32488552,76.50096674,52,30,5_10,23,Good,Ward 1,Amol Londhe,Private,Good,Yes
4048,1,W11709450986995-MZ1ci,Mosambi tree,Citrus limetta,19.32487096,76.50099322,56,32,5_10,25,Good,Ward 1,Amol Londhe,Private,Good,Yes
4050,1,W11709450987411-MZ1ci,Mosambi tree,Citrus limetta,19.32486748,76.50101233,41,23,5_10,18,Good,Ward 1,Amol Londhe,Private,Good,Yes
4053,1,W11709450988101-MZ1ci,Mosambi tree,Citrus limetta,19.32526644,76.50110185,45,26,5_10,20,Good,Ward 1,Amol Londhe,Private,Good,Yes
4059,1,W11709450992561-MZ1ci,Mosambi tree,Citrus limetta,19.32524366,76.50110554,63,36,5_10,28,Good,Ward 1,Amol Londhe,Private,Good,Yes
4060,1,W11709450993442-MZ1ci,Mosambi tree,Citrus limetta,19.3252269,76.50110252,57,33,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4061,1,W11709450993961-MZ1ci,Mosambi tree,Citrus limetta,19.32521013,76.50109883,54,31,5_10,24,Good,Ward 1,Amol Londhe,Private,Good,Yes
4062,1,W11709450994416-MZ1ci,Mosambi tree,Citrus limetta,19.32518608,76.50109112,44,25,5_10,20,Good,Ward 1,Amol Londhe,Private,Good,Yes
4063,1,W11709450994849-MZ1ci,Mosambi tree,Citrus limetta,19.3251614,76.50108811,39,22,5_10,17,Good,Ward 1,Amol Londhe,Private,Good,Yes
4064,1,W11709450995316-MZ1ci,Mosambi tree,Citrus limetta,19.32506238,76.50105793,51,29,5_10,23,Good,Ward 1,Amol Londhe,Private,Good,Yes
4065,1,W11709450996198-MZ1ci,Mosambi tree,Citrus limetta,19.32489785,76.50086816,50,29,5_10,22,Good,Ward 1,Amol Londhe,Private,Good,Yes
4066,1,W11709450996854-h9mUY,Mosambi tree,Citrus limetta,19.32514369,76.50108073,47,27,5_10,21,Good,Ward 1,Amol Londhe,Private,Good,Yes
4067,1,W11709450997186-MZ1ci,Mosambi tree,Citrus limetta,19.32489311,76.50091678,40,23,5_10,18,Good,Ward 1,Amol Londhe,Private,Good,Yes
4068,1,W11709450997587-h9mUY,Mosambi tree,Citrus limetta,19.32512059,76.50107101,43,25,5_10,19,Good,Ward 1,Amol Londhe,Private,Good,Yes
4070,1,W11709450997961-MZ1ci,Mosambi tree,Citrus limetta,19.32510319,76.50106464,52,30,5_10,23,Good,Ward 1,Amol Londhe,Private,Good,Yes
4072,1,W11709450998421-MZ1ci,Mosambi tree,Citrus limetta,19.32488488,76.50096305,51,29,5_10,23,Good,Ward 1,Amol Londhe,Private,Good,Yes
4074,1,W11709450999168-h9mUY,Mosambi tree,Citrus limetta,19.32503612,76.50105391,64,37,5_10,29,Good,Ward 1,Amol Londhe,Private,Good,Yes
4077,1,W11709450999694-MZ1ci,Mosambi tree,Citrus limetta,19.32487508,76.50099289,40,23,5_10,18,Good,Ward 1,Amol Londhe,Private,Good,Yes
4078,1,W11709450999798-h9mUY,Mosambi tree,Citrus limetta,19.32502156,76.50104553,56,32,5_10,25,Good,Ward 1,Amol Londhe,Private,Good,Yes
4081,1,W11709451000411-MZ1ci,Mosambi tree,Citrus limetta,19.32486938,76.50104955,39,22,5_10,17,Good,Ward 1,Amol Londhe,Private,Good,Yes
4083,1,W11709451000832-h9mUY,Mosambi tree,Citrus limetta,19.32486021,76.50108777,56,32,5_10,25,Good,Ward 1,Amol Londhe,Private,Good,Yes
4088,1,W11709451002828-h9mUY,Mosambi tree,Citrus limetta,19.32498296,76.50103681,55,31,5_10,25,Good,Ward 1,Amol Londhe,Private,Good,Yes
4089,1,W11709451002904-MZ1ci,Mosambi tree,Citrus limetta,19.3249567,76.50103815,67,38,5_10,30,Good,Ward 1,Amol Londhe,Private,Good,Yes
4090,1,W11709451003708-MZ1ci,Mosambi tree,Citrus limetta,19.32493962,76.50103245,35,20,5_10,16,Good,Ward 1,Amol Londhe,Private,Good,Yes
4091,1,W11709451004373-MZ1ci,Mosambi tree,Citrus limetta,19.32526265,76.50115047,34,19,5_10,15,Good,Ward 1,Amol Londhe,Private,Good,Yes
4095,1,W11709451007663-MZ1ci,Mosambi tree,Citrus limetta,19.32523259,76.50114879,30,17,5_10,13,Good,Ward 1,Amol Londhe,Private,Good,Yes
4097,1,W11709451008272-MZ1ci,Mosambi tree,Citrus limetta,19.32520064,76.50114242,34,19,5_10,15,Good,Ward 1,Amol Londhe,Private,Good,Yes
4100,1,W11709451009044-MZ1ci,Mosambi tree,Citrus limetta,19.32517786,76.50112968,68,39,5_10,30,Good,Ward 1,Amol Londhe,Private,Good,Yes
4104,1,W11709451015422-MZ1ci,Mosambi tree,Citrus limetta,19.32515634,76.50112499,33,19,5_10,15,Good,Ward 1,Amol Londhe,Private,Good,Yes
4106,1,W11709451016292-MZ1ci,Mosambi tree,Citrus limetta,19.32514337,76.50112297,48,27,5_10,22,Good,Ward 1,Amol Londhe,Private,Good,Yes
4109,1,W11709451016921-MZ1ci,Mosambi tree,Citrus limetta,19.32512692,76.50111962,37,21,5_10,17,Good,Ward 1,Amol Londhe,Private,Good,Yes
4110,1,W11709451017396-MZ1ci,Mosambi tree,Citrus limetta,19.32511047,76.50111325,68,39,5_10,30,Good,Ward 1,Amol Londhe,Private,Good,Yes
4112,1,W11709451017863-MZ1ci,Mosambi tree,Citrus limetta,19.32525853,76.50119673,34,19,5_10,15,Good,Ward 1,Amol Londhe,Private,Good,Yes
4113,1,W11709451018115-h9mUY,Mosambi tree,Citrus limetta,19.32509212,76.50111124,51,29,5_10,23,Good,Ward 1,Amol Londhe,Private,Good,Yes
4114,1,W11709451018365-MZ1ci,Mosambi tree,Citrus limetta,19.32507725,76.50110554,59,34,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4116,1,W11709451018875-MZ1ci,Mosambi tree,Citrus limetta,19.32525157,76.50124133,53,30,5_10,24,Good,Ward 1,Amol Londhe,Private,Good,Yes
4117,1,W11709451018996-h9mUY,Mosambi tree,Citrus limetta,19.32506048,76.50110252,34,19,5_10,15,Good,Ward 1,Amol Londhe,Private,Good,Yes
4118,1,W11709451019379-MZ1ci,Mosambi tree,Citrus limetta,19.3252462,76.50127888,66,38,5_10,30,Good,Ward 1,Amol Londhe,Private,Good,Yes
4119,1,W11709451019661-h9mUY,Mosambi tree,Citrus limetta,19.32503865,76.5010995,43,25,5_10,19,Good,Ward 1,Amol Londhe,Private,Good,Yes
4120,1,W11709451019884-MZ1ci,Mosambi tree,Citrus limetta,19.3252462,76.50132179,35,20,5_10,16,Good,Ward 1,Amol Londhe,Private,Good,Yes
4121,1,W11709451020361-h9mUY,Mosambi tree,Citrus limetta,19.32502219,76.50109682,63,36,5_10,28,Good,Ward 1,Amol Londhe,Private,Good,Yes
4122,1,W11709451020384-MZ1ci,Mosambi tree,Citrus limetta,19.32501017,76.50109448,31,18,5_10,14,Good,Ward 1,Amol Londhe,Private,Good,Yes
4123,1,W11709451020936-MZ1ci,Mosambi tree,Citrus limetta,19.32499467,76.50109347,54,31,5_10,24,Good,Ward 1,Amol Londhe,Private,Good,Yes
4124,1,W11709451021469-MZ1ci,Mosambi tree,Citrus limetta,19.32498138,76.50108878,57,33,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4125,1,W11709451021940-MZ1ci,Mosambi tree,Citrus limetta,19.3249643,76.50108844,31,18,5_10,14,Good,Ward 1,Amol Londhe,Private,Good,Yes
4126,1,W11709451022403-MZ1ci,Mosambi tree,Citrus limetta,19.32495544,76.50108509,48,27,5_10,22,Good,Ward 1,Amol Londhe,Private,Good,Yes
4128,1,W11709451022897-MZ1ci,Mosambi tree,Citrus limetta,19.32494784,76.50108274,34,19,5_10,15,Good,Ward 1,Amol Londhe,Private,Good,Yes
4130,1,W11709451023304-MZ1ci,Mosambi tree,Citrus limetta,19.32492665,76.50107302,32,18,5_10,14,Good,Ward 1,Amol Londhe,Private,Good,Yes
4134,1,W11709451024822-MZ1ci,Mosambi tree,Citrus limetta,19.32491241,76.50106631,40,23,5_10,18,Good,Ward 1,Amol Londhe,Private,Good,Yes
4135,1,W11709451025467-MZ1ci,Mosambi tree,Citrus limetta,19.32521994,76.50118902,49,28,5_10,22,Good,Ward 1,Amol Londhe,Private,Good,Yes
4136,1,W11709451025951-h9mUY,Mosambi tree,Citrus limetta,19.32490165,76.50106095,48,27,5_10,22,Good,Ward 1,Amol Londhe,Private,Good,Yes
4137,1,W11709451025952-MZ1ci,Mosambi tree,Citrus limetta,19.32488805,76.50105391,34,19,5_10,15,Good,Ward 1,Amol Londhe,Private,Good,Yes
4138,1,W11709451026361-MZ1ci,Mosambi tree,Citrus limetta,19.32487476,76.50105491,45,26,5_10,20,Good,Ward 1,Amol Londhe,Private,Good,Yes
4139,1,W11709451026834-MZ1ci,Mosambi tree,Citrus limetta,19.32521487,76.50123563,47,27,5_10,21,Good,Ward 1,Amol Londhe,Private,Good,Yes
4140,1,W11709451026981-h9mUY,Mosambi tree,Citrus limetta,19.32486179,76.50105357,53,30,5_10,24,Good,Ward 1,Amol Londhe,Private,Good,Yes
4141,1,W11709451027463-MZ1ci,Mosambi tree,Citrus limetta,19.32521139,76.50127217,63,36,5_10,28,Good,Ward 1,Amol Londhe,Private,Good,Yes
4142,1,W11709451027795-h9mUY,Mosambi tree,Citrus limetta,19.32520696,76.50131777,68,39,5_10,30,Good,Ward 1,Amol Londhe,Private,Good,Yes
4143,1,W11709451028579-h9mUY,Mosambi tree,Citrus limetta,19.32526107,76.50119707,70,40,5_10,31,Good,Ward 1,Amol Londhe,Private,Good,Yes
4144,1,W11709451029502-MZ1ci,Mosambi tree,Citrus limetta,19.32518482,76.50118098,58,33,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4145,1,W11709451029791-h9mUY,Mosambi tree,Citrus limetta,19.32524366,76.50119405,43,25,5_10,19,Good,Ward 1,Amol Londhe,Private,Good,Yes
4146,1,W11709451029911-MZ1ci,Mosambi tree,Citrus limetta,19.32522595,76.50119305,55,31,5_10,25,Good,Ward 1,Amol Londhe,Private,Good,Yes
4147,1,W11709451030379-MZ1ci,Mosambi tree,Citrus limetta,19.32518229,76.50122356,31,18,5_10,14,Good,Ward 1,Amol Londhe,Private,Good,Yes
4148,1,W11709451030504-h9mUY,Mosambi tree,Citrus limetta,19.32520475,76.50118735,47,27,5_10,21,Good,Ward 1,Amol Londhe,Private,Good,Yes
4149,1,W11709451030891-MZ1ci,Mosambi tree,Citrus limetta,19.32517026,76.50126245,58,33,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4150,1,W11709451031237-h9mUY,Mosambi tree,Citrus limetta,19.32517532,76.50117896,46,26,5_10,21,Good,Ward 1,Amol Londhe,Private,Good,Yes
4151,1,W11709451031281-MZ1ci,Mosambi tree,Citrus limetta,19.32515697,76.50117259,69,39,5_10,31,Good,Ward 1,Amol Londhe,Private,Good,Yes
4153,1,W11709451031755-MZ1ci,Mosambi tree,Citrus limetta,19.32516172,76.50130872,32,18,5_10,14,Good,Ward 1,Amol Londhe,Private,Good,Yes
4154,1,W11709451032151-h9mUY,Mosambi tree,Citrus limetta,19.32514369,76.50117327,46,26,5_10,21,Good,Ward 1,Amol Londhe,Private,Good,Yes
4155,1,W11709451032245-MZ1ci,Mosambi tree,Citrus limetta,19.32512818,76.50116857,64,37,5_10,29,Good,Ward 1,Amol Londhe,Private,Good,Yes
4156,1,W11709451032692-MZ1ci,Mosambi tree,Citrus limetta,19.32511236,76.50116857,58,33,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4157,1,W11709451033074-MZ1ci,Mosambi tree,Citrus limetta,19.3251459,76.50117427,35,20,5_10,16,Good,Ward 1,Amol Londhe,Private,Good,Yes
4158,1,W11709451033382-h9mUY,Mosambi tree,Citrus limetta,19.32509496,76.50116589,67,38,5_10,30,Good,Ward 1,Amol Londhe,Private,Good,Yes
4159,1,W11709451033490-MZ1ci,Mosambi tree,Citrus limetta,19.32508294,76.50115952,45,26,5_10,20,Good,Ward 1,Amol Londhe,Private,Good,Yes
4160,1,W11709451033857-MZ1ci,Mosambi tree,Citrus limetta,19.32495702,76.50112398,59,34,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4161,1,W11709451034715-MZ1ci,Mosambi tree,Citrus limetta,19.32514021,76.50121953,43,25,5_10,19,Good,Ward 1,Amol Londhe,Private,Good,Yes
4162,1,W11709451035010-h9mUY,Mosambi tree,Citrus limetta,19.32513578,76.50126312,41,23,5_10,18,Good,Ward 1,Amol Londhe,Private,Good,Yes
4163,1,W11709451035659-h9mUY,Mosambi tree,Citrus limetta,19.32512281,76.50130201,63,36,5_10,28,Good,Ward 1,Amol Londhe,Private,Good,Yes
4164,1,W11709451037721-h9mUY,Mosambi tree,Citrus limetta,19.32509623,76.50117125,49,28,5_10,22,Good,Ward 1,Amol Londhe,Private,Good,Yes
4165,1,W11709451039202-h9mUY,Mosambi tree,Citrus limetta,19.32509686,76.50120813,64,37,5_10,29,Good,Ward 1,Amol Londhe,Private,Good,Yes
4166,1,W11709451039782-h9mUY,Mosambi tree,Citrus limetta,19.32508389,76.50124904,44,25,5_10,20,Good,Ward 1,Amol Londhe,Private,Good,Yes
4167,1,W11709451040413-h9mUY,Mosambi tree,Citrus limetta,19.32507788,76.50129966,47,27,5_10,21,Good,Ward 1,Amol Londhe,Private,Good,Yes
4168,1,W11709451041082-h9mUY,Mosambi tree,Citrus limetta,19.32505826,76.50115281,70,40,5_10,31,Good,Ward 1,Amol Londhe,Private,Good,Yes
4170,1,W11709451042216-MZ1ci,Mosambi tree,Citrus limetta,19.32506143,76.50116723,52,30,5_10,23,Good,Ward 1,Amol Londhe,Private,Good,Yes
4173,1,W11709451043323-h9mUY,Mosambi tree,Citrus limetta,19.32504909,76.50121015,56,32,5_10,25,Good,Ward 1,Amol Londhe,Private,Good,Yes
4175,1,W11709451044039-h9mUY,Mosambi tree,Citrus limetta,19.32503358,76.50115516,39,22,5_10,17,Good,Ward 1,Amol Londhe,Private,Good,Yes
4178,1,W11709451046055-MZ1ci,Mosambi tree,Citrus limetta,19.3250165,76.50116086,60,34,5_10,27,Good,Ward 1,Amol Londhe,Private,Good,Yes
4180,1,W11709451046697-h9mUY,Mosambi tree,Citrus limetta,19.32501555,76.50114477,59,34,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4182,1,W11709451046890-MZ1ci,Mosambi tree,Citrus limetta,19.32501017,76.50114812,65,37,5_10,29,Good,Ward 1,Amol Londhe,Private,Good,Yes
4184,1,W11709451047321-MZ1ci,Mosambi tree,Citrus limetta,19.3249953,76.50113907,53,30,5_10,24,Good,Ward 1,Amol Londhe,Private,Good,Yes
4186,1,W11709451047777-MZ1ci,Mosambi tree,Citrus limetta,19.32484976,76.50109749,37,21,5_10,17,Good,Ward 1,Amol Londhe,Private,Good,Yes
4188,1,W11709451048716-MZ1ci,Mosambi tree,Citrus limetta,19.32504592,76.5012534,33,19,5_10,15,Good,Ward 1,Amol Londhe,Private,Good,Yes
4191,1,W11709451049211-h9mUY,Mosambi tree,Citrus limetta,19.32492886,76.50111526,58,33,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4193,1,W11709451049792-MZ1ci,Mosambi tree,Citrus limetta,19.32503801,76.50129262,42,24,5_10,19,Good,Ward 1,Amol Londhe,Private,Good,Yes
4195,1,W11709451050061-h9mUY,Mosambi tree,Citrus limetta,19.32491462,76.50111895,37,21,5_10,17,Good,Ward 1,Amol Londhe,Private,Good,Yes
4197,1,W11709451050472-MZ1ci,Mosambi tree,Citrus limetta,19.32490197,76.50111325,66,38,5_10,30,Good,Ward 1,Amol Londhe,Private,Good,Yes
4198,1,W11709451050822-MZ1ci,Mosambi tree,Citrus limetta,19.32489659,76.50110755,58,33,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4199,1,W11709451051212-MZ1ci,Mosambi tree,Citrus limetta,19.32488488,76.50110453,36,21,5_10,16,Good,Ward 1,Amol Londhe,Private,Good,Yes
4201,1,W11709451051611-MZ1ci,Mosambi tree,Citrus limetta,19.32487634,76.50110386,65,37,5_10,29,Good,Ward 1,Amol Londhe,Private,Good,Yes
4203,1,W11709451051932-MZ1ci,Mosambi tree,Citrus limetta,19.32486811,76.50109984,52,30,5_10,23,Good,Ward 1,Amol Londhe,Private,Good,Yes
4204,1,W11709451052257-MZ1ci,Mosambi tree,Citrus limetta,19.32501175,76.50120042,54,31,5_10,24,Good,Ward 1,Amol Londhe,Private,Good,Yes
4205,1,W11709451052640-h9mUY,Mosambi tree,Citrus limetta,19.32500289,76.50124032,50,29,5_10,22,Good,Ward 1,Amol Londhe,Private,Good,Yes
4206,1,W11709451053454-h9mUY,Mosambi tree,Citrus limetta,19.32499973,76.50129028,67,38,5_10,30,Good,Ward 1,Amol Londhe,Private,Good,Yes
4208,1,W11709451054266-h9mUY,Mosambi tree,Citrus limetta,19.32524714,76.50124501,69,39,5_10,31,Good,Ward 1,Amol Londhe,Private,Good,Yes
4209,1,W11709451054431-MZ1ci,Mosambi tree,Citrus limetta,19.32521899,76.50124133,32,18,5_10,14,Good,Ward 1,Amol Londhe,Private,Good,Yes
4211,1,W11709451054814-MZ1ci,Mosambi tree,Citrus limetta,19.32520475,76.50123361,41,23,5_10,18,Good,Ward 1,Amol Londhe,Private,Good,Yes
4212,1,W11709451055171-MZ1ci,Mosambi tree,Citrus limetta,19.3251902,76.50122993,44,25,5_10,20,Good,Ward 1,Amol Londhe,Private,Good,Yes
4214,1,W11709451055524-MZ1ci,Mosambi tree,Citrus limetta,19.32517311,76.50122356,67,38,5_10,30,Good,Ward 1,Amol Londhe,Private,Good,Yes
4215,1,W11709451055890-MZ1ci,Mosambi tree,Citrus limetta,19.32515286,76.50122188,68,39,5_10,30,Good,Ward 1,Amol Londhe,Private,Good,Yes
4217,1,W11709451056258-MZ1ci,Mosambi tree,Citrus limetta,19.32510319,76.5012145,62,35,5_10,28,Good,Ward 1,Amol Londhe,Private,Good,Yes
4221,1,W11709451057259-MZ1ci,Mosambi tree,Citrus limetta,19.32497474,76.50120478,66,38,5_10,30,Good,Ward 1,Amol Londhe,Private,Good,Yes
4223,1,W11709451057975-h9mUY,Mosambi tree,Citrus limetta,19.32508009,76.50121015,66,38,5_10,30,Good,Ward 1,Amol Londhe,Private,Good,Yes
4225,1,W11709451058082-MZ1ci,Mosambi tree,Citrus limetta,19.32505795,76.50120847,52,30,5_10,23,Good,Ward 1,Amol Londhe,Private,Good,Yes
4226,1,W11709451058496-MZ1ci,Mosambi tree,Citrus limetta,19.32504276,76.50120746,69,39,5_10,31,Good,Ward 1,Amol Londhe,Private,Good,Yes
4227,1,W11709451058845-MZ1ci,Mosambi tree,Citrus limetta,19.32497885,76.50115047,57,33,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4228,1,W11709451058971-h9mUY,Mosambi tree,Citrus limetta,19.32502188,76.50120411,57,33,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4230,1,W11709451059245-MZ1ci,Mosambi tree,Citrus limetta,19.32499941,76.50119841,60,34,5_10,27,Good,Ward 1,Amol Londhe,Private,Good,Yes
4232,1,W11709451059635-MZ1ci,Mosambi tree,Citrus limetta,19.3249779,76.50119103,35,20,5_10,16,Good,Ward 1,Amol Londhe,Private,Good,Yes
4234,1,W11709451060003-MZ1ci,Mosambi tree,Citrus limetta,19.32496113,76.50118902,51,29,5_10,23,Good,Ward 1,Amol Londhe,Private,Good,Yes
4236,1,W11709451060362-MZ1ci,Mosambi tree,Citrus limetta,19.32496303,76.50124032,45,26,5_10,20,Good,Ward 1,Amol Londhe,Private,Good,Yes
4239,1,W11709451061107-h9mUY,Mosambi tree,Citrus limetta,19.32491684,76.5011793,60,34,5_10,27,Good,Ward 1,Amol Londhe,Private,Good,Yes
4240,1,W11709451061453-MZ1ci,Mosambi tree,Citrus limetta,19.32496082,76.50128122,69,39,5_10,31,Good,Ward 1,Amol Londhe,Private,Good,Yes
4243,1,W11709451062233-h9mUY,Mosambi tree,Citrus limetta,19.32489153,76.50116991,50,29,5_10,22,Good,Ward 1,Amol Londhe,Private,Good,Yes
4244,1,W11709451065798-MZ1ci,Mosambi tree,Citrus limetta,19.32487919,76.50117226,63,36,5_10,28,Good,Ward 1,Amol Londhe,Private,Good,Yes
4245,1,W11709451066404-MZ1ci,Mosambi tree,Citrus limetta,19.32493645,76.50114812,70,40,5_10,31,Good,Ward 1,Amol Londhe,Private,Good,Yes
4246,1,W11709451067377-h9mUY,Mosambi tree,Citrus limetta,19.32485894,76.5011669,59,34,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4247,1,W11709451067473-MZ1ci,Mosambi tree,Citrus limetta,19.3248621,76.50115181,61,35,5_10,27,Good,Ward 1,Amol Londhe,Private,Good,Yes
4248,1,W11709451067775-MZ1ci,Mosambi tree,Citrus limetta,19.32485672,76.50114007,37,21,5_10,17,Good,Ward 1,Amol Londhe,Private,Good,Yes
4249,1,W11709451068183-MZ1ci,Mosambi tree,Citrus limetta,19.32492886,76.50118735,34,19,5_10,15,Good,Ward 1,Amol Londhe,Private,Good,Yes
4250,1,W11709451068419-h9mUY,Mosambi tree,Citrus limetta,19.3249276,76.50122624,50,29,5_10,22,Good,Ward 1,Amol Londhe,Private,Good,Yes
4251,1,W11709451069252-h9mUY,Mosambi tree,Citrus limetta,19.32491969,76.50126848,51,29,5_10,23,Good,Ward 1,Amol Londhe,Private,Good,Yes
4253,1,W11709451070372-h9mUY,Mosambi tree,Citrus limetta,19.32489944,76.5011327,69,39,5_10,31,Good,Ward 1,Amol Londhe,Private,Good,Yes
4255,1,W11709451071566-h9mUY,Mosambi tree,Citrus limetta,19.32524809,76.50129229,65,37,5_10,29,Good,Ward 1,Amol Londhe,Private,Good,Yes
4257,1,W11709451071694-MZ1ci,Mosambi tree,Citrus limetta,19.32523481,76.50128391,41,23,5_10,18,Good,Ward 1,Amol Londhe,Private,Good,Yes
4258,1,W11709451072109-MZ1ci,Mosambi tree,Citrus limetta,19.32489501,76.50117762,58,33,5_10,26,Good,Ward 1,Amol Londhe,Private,Good,Yes
4260,1,W11709451072477-h9mUY,Mosambi tree,Citrus limetta,19.32521361,76.50128357,44,25,5_10,20,Good,Ward 1,Amol Londhe,Private,Good,Yes
4261,1,W11709451072547-MZ1ci,Mosambi tree,Citrus limetta,19.32519241,76.50127787,45,26,5_10,20,Good,Ward 1,Amol Londhe,Private,Good,Yes
