SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
1588,9,W91709605072519-baw6S,Gum Arabic Tree,Vachellia nilotica,19.29594188,76.4922623,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1589,9,W91709605073134-baw6S,Gum Arabic Tree,Vachellia nilotica,19.29609251,76.4923203,35,20,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1590,9,W91709605079428-baw6S,Gum Arabic Tree,Vachellia nilotica,19.29624029,76.49209432,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1591,9,W91709605080052-baw6S,Gum Arabic Tree,Vachellia nilotica,19.29625263,76.49225324,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1592,9,W91709605083372-lPbwo,Ashoka Tree,Saraca asoca,19.29459194,76.49051249,40,23,10_50,18,Good,ward 9,Shubham Dhaigude,Private,Good
1593,9,W91709605084714-baw6S,Gum Arabic Tree,Vachellia nilotica,19.296433,76.49211712,40,23,5_10,18,Good,ward 9,Shubham Dhaigude,Private,Good
1594,9,W91709605085676-baw6S,Gum Arabic Tree,Vachellia nilotica,19.29656495,76.49213087,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1595,9,W91709605086867-baw6S,Gum Arabic Tree,Vachellia nilotica,19.29648743,76.49232868,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Private,Good
1596,9,W91709605088101-baw6S,Gum Arabic Tree,Vachellia nilotica,19.29658268,76.49234846,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1597,9,W91709605088791-baw6S,Gum Arabic Tree,Vachellia nilotica,19.29667065,76.49218787,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Private,Good
1598,9,W91709605102051-lPbwo,Coconut Tree,Cocos nucifera,19.2945739,76.49063587,65,37,10_50,29,Good,ward 9,Shubham Dhaigude,Private,Good
1599,9,W91709605104406-baw6S,Gum Arabic Tree,Vachellia nilotica,19.29591657,76.49242893,40,23,5_10,18,Good,ward 9,Shubham Dhaigude,Private,Good
1600,9,W91709605144978-lPbwo,Coconut Tree,Cocos nucifera,19.29546469,76.49153173,32,18,10_50,14,Good,ward 9,Shubham Dhaigude,Private,Good
1601,9,W91709605161353-lPbwo,Ashoka Tree,Saraca asoca,19.29544222,76.4914697,43,25,10_50,19,Good,ward 9,Shubham Dhaigude,Private,Good
1602,9,W91709605162054-lPbwo,Ashoka Tree,Saraca asoca,19.29546342,76.49148546,36,21,10_50,16,Good,ward 9,Shubham Dhaigude,Private,Good
1603,9,W91709605162873-lPbwo,Ashoka Tree,Saraca asoca,19.29550045,76.49149988,59,34,10_50,26,Good,ward 9,Shubham Dhaigude,Private,Good
1604,9,W91709605163739-lPbwo,Ashoka Tree,Saraca asoca,19.29554032,76.49150658,68,39,10_50,30,Good,ward 9,Shubham Dhaigude,Private,Good
1605,9,W91709605165233-lPbwo,Ashoka Tree,Saraca asoca,19.29560139,76.49151362,46,26,10_50,21,Good,ward 9,Shubham Dhaigude,Private,Good
1606,9,W91709605167391-lPbwo,Ashoka Tree,Saraca asoca,19.2956324,76.49154481,43,25,10_50,19,Good,ward 9,Shubham Dhaigude,Private,Good
1607,9,W91709605168232-lPbwo,Ashoka Tree,Saraca asoca,19.2955612,76.4916759,48,27,10_50,22,Good,ward 9,Shubham Dhaigude,Private,Good
1608,9,W91709605169231-lPbwo,Ashoka Tree,Saraca asoca,19.29543969,76.49162561,69,39,10_50,31,Good,ward 9,Shubham Dhaigude,Private,Good
1609,9,W91709605186698-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29556057,76.49146535,63,36,10_50,28,Good,ward 9,Shubham Dhaigude,Private,Good
1610,9,W91709605239867-baw6S,Ashoka Tree,Saraca asoca,19.29580265,76.49174027,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1611,9,W91709605247621-baw6S,Ashoka Tree,Saraca asoca,19.29565772,76.49171982,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1612,9,W91709605247926-baw6S,Ashoka Tree,Saraca asoca,19.29568367,76.49173122,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1613,9,W91709605254761-baw6S,Ashoka Tree,Saraca asoca,19.29555076,76.49166819,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1614,9,W91709605255344-baw6S,Ashoka Tree,Saraca asoca,19.2954476,76.49161857,39,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1615,9,W91709605275919-baw6S,Ashoka Tree,Saraca asoca,19.2955343,76.49148513,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1616,9,W91709605328848-baw6S,Coconut Tree,Cocos nucifera,19.29540488,76.49148881,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1617,9,W91709605348044-baw6S,Ashoka Tree,Saraca asoca,19.29542798,76.49151396,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1618,9,W91709605378589-baw6S,Gum Arabic Tree,Vachellia nilotica,19.29536564,76.49149418,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1619,9,W91709605382133-baw6S,Gum Arabic Tree,Vachellia nilotica,19.2953726,76.49150055,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1620,9,W91709605422348-baw6S,Neem Tree,Azadirachta indica,19.29505363,76.49150927,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1621,9,W91709605430625-baw6S,Neem Tree,Azadirachta indica,19.2948625,76.49124373,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Private,Good
1622,9,W91709605463095-baw6S,Neem Tree,Azadirachta indica,19.29508211,76.49119712,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1623,9,W91709605463796-baw6S,Neem Tree,Azadirachta indica,19.2949992,76.49116158,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Private,Good
1624,9,W91709605468004-baw6S,Neem Tree,Azadirachta indica,19.29485775,76.49103217,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1625,9,W91709605469913-baw6S,Neem Tree,Azadirachta indica,19.2950916,76.49098154,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1626,9,W91709605497032-lPbwo,Pichkari Tree,Spathodea campanulata,19.29503844,76.49025768,65,37,10_50,29,Good,ward 9,Shubham Dhaigude,Private,Good
1627,9,W91709605504034-lPbwo,Pichkari Tree,Spathodea campanulata,19.29491439,76.49049439,53,30,10_50,24,Good,ward 9,Shubham Dhaigude,Private,Good
1628,9,W91709605551782-lPbwo,Karanja Tree,Milletia Pinnata,19.29500806,76.49037503,62,35,10_50,28,Good,ward 9,Shubham Dhaigude,Private,Good
1629,9,W91709605556870-lPbwo,Karanja Tree,Milletia Pinnata,19.2950011,76.49034183,31,18,10_50,14,Good,ward 9,Shubham Dhaigude,Private,Good
1630,9,W91709605594559-baw6S,goolar Tree,Ficus racemosa,19.29496882,76.49108849,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Government,Good
1631,9,W91709605630399-MZ1ci,peepal Tree,Ficus religiosa,19.29453055,76.49154581,39,22,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1632,9,W91709605633159-MZ1ci,peepal Tree,Ficus religiosa,19.29425302,76.49233572,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1633,9,W91709605647538-MZ1ci,Banyan Tree,Ficus benghalensis,19.29448656,76.49165779,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Government,Good
1634,9,W91709605676752-MZ1ci,Neem Tree,Azadirachta indica,19.29444004,76.49177648,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Government,Good
1635,9,W91709605724128-MZ1ci,Rain Tree,Samanea saman,19.29461504,76.49128094,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Government,Good
1636,9,W91709605789546-lPbwo,Karanja Tree,Milletia Pinnata,19.29434511,76.4920561,69,39,10_50,31,Good,ward 9,Shubham Dhaigude,Private,Good
1637,9,W91709605797569-lPbwo,Karanja Tree,Milletia Pinnata,19.29428372,76.49220061,30,17,10_50,13,Good,ward 9,Shubham Dhaigude,Private,Good
1638,9,W91709605798207-lPbwo,Karanja Tree,Milletia Pinnata,19.29423182,76.4923545,48,27,10_50,22,Good,ward 9,Shubham Dhaigude,Private,Good
1639,9,W91709605799712-lPbwo,Karanja Tree,Milletia Pinnata,19.29419163,76.49249967,61,35,10_50,27,Good,ward 9,Shubham Dhaigude,Private,Good
1640,9,W91709605800322-lPbwo,Karanja Tree,Milletia Pinnata,19.29415809,76.49267536,59,34,10_50,26,Good,ward 9,Shubham Dhaigude,Private,Good
1641,9,W91709605809217-baw6S,Neem Tree,Azadirachta indica,19.29474415,76.49271358,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Government,Good
1642,9,W91709605826433-lPbwo,peepal Tree,Ficus religiosa,19.29438625,76.49190623,69,39,10_50,31,Good,ward 9,Shubham Dhaigude,Private,Good
1643,9,W91709605834394-lPbwo,peepal Tree,Ficus religiosa,19.29427454,76.4922804,41,23,10_50,18,Good,ward 9,Shubham Dhaigude,Private,Good
1644,9,W91709605841521-lPbwo,peepal Tree,Ficus religiosa,19.29421094,76.49244066,50,29,10_50,22,Good,ward 9,Shubham Dhaigude,Private,Good
1645,9,W91709605877006-lPbwo,Karanja Tree,Milletia Pinnata,19.29437802,76.49200145,65,37,10_50,29,Good,ward 9,Shubham Dhaigude,Government,Good
1646,9,W91709605880614-lPbwo,Karanja Tree,Milletia Pinnata,19.29419258,76.49260193,30,17,10_50,13,Good,ward 9,Shubham Dhaigude,Government,Good
1647,9,W91709605917149-lPbwo,Neem Tree,Azadirachta indica,19.29423024,76.49240982,31,18,10_50,14,Good,ward 9,Shubham Dhaigude,Government,Good
1648,9,W91709605917519-lPbwo,Neem Tree,Azadirachta indica,19.29426726,76.49233874,63,36,10_50,28,Good,ward 9,Shubham Dhaigude,Government,Good
1649,9,W91709605953305-MZ1ci,Rain Tree,Samanea saman,19.29417455,76.49263278,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Government,Good
1650,9,W91709605953779-MZ1ci,Rain Tree,Samanea saman,19.29413246,76.49275348,39,22,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1651,9,W91709605961965-lPbwo,Gulmohar Tree,Delonix regia,19.2942372,76.49248626,49,28,10_50,22,Good,ward 9,Shubham Dhaigude,Government,Good
1652,9,W91709605985227-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.29410334,76.49282388,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Government,Good
1653,9,W91709605990516-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.29419322,76.49255365,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1654,9,W91709606024998-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29403214,76.49307568,59,34,10_50,26,Good,ward 9,Shubham Dhaigude,Government,Good
1655,9,W91709606025650-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29407708,76.49315313,31,18,10_50,14,Good,ward 9,Shubham Dhaigude,Government,Good
1656,9,W91709606026384-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29408309,76.49310082,62,35,10_50,28,Good,ward 9,Shubham Dhaigude,Government,Good
1657,9,W91709606045991-MZ1ci,Gulmohar Tree,Delonix regia,19.29399702,76.493189,35,20,5_10,16,Good,ward 9,Shubham Dhaigude,Government,Good
1658,9,W91709606051393-MZ1ci,Gulmohar Tree,Delonix regia,19.29403563,76.49308909,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Government,Good
1659,9,W91709606057580-MZ1ci,Gulmohar Tree,Delonix regia,19.29393879,76.4933848,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Government,Good
1660,9,W91709606079687-baw6S,peepal Tree,Ficus religiosa,19.29454573,76.49300795,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1661,9,W91709606095651-baw6S,Neem Tree,Azadirachta indica,19.29461124,76.49301365,39,22,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1662,9,W91709606109982-lPbwo,peepal Tree,Ficus religiosa,19.29391791,76.49348337,36,21,10_50,16,Good,ward 9,Shubham Dhaigude,Government,Good
1663,9,W91709606111585-lPbwo,peepal Tree,Ficus religiosa,19.29384354,76.49364229,68,39,10_50,30,Good,ward 9,Shubham Dhaigude,Government,Good
1664,9,W91709606111852-baw6S,Tamarind Tree,Tamarindus indica,19.29466092,76.49299186,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Government,Good
1665,9,W91709606112295-lPbwo,peepal Tree,Ficus religiosa,19.2937869,76.49377842,37,21,10_50,17,Good,ward 9,Shubham Dhaigude,Government,Good
1666,9,W91709606113971-lPbwo,peepal Tree,Ficus religiosa,19.29374639,76.49398427,35,20,10_50,16,Good,ward 9,Shubham Dhaigude,Government,Good
1667,9,W91709606116242-lPbwo,peepal Tree,Ficus religiosa,19.29370146,76.49424143,42,24,10_50,19,Good,ward 9,Shubham Dhaigude,Government,Good
1668,9,W91709606121814-MZ1ci,Gulmohar Tree,Delonix regia,19.2938543,76.49380993,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1669,9,W91709606125460-MZ1ci,Gulmohar Tree,Delonix regia,19.29377994,76.49397623,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Government,Good
1670,9,W91709606133085-MZ1ci,Gulmohar Tree,Delonix regia,19.2937176,76.4942525,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Government,Good
1671,9,W91709606137323-lPbwo,Karanja Tree,Milletia Pinnata,19.29381665,76.49391655,66,38,10_50,30,Good,ward 9,Shubham Dhaigude,Government,Good
1672,9,W91709606139622-baw6S,Indian Jujube Tree,Ziziphus mauritiana,19.29430492,76.4928668,39,22,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1673,9,W91709606139860-lPbwo,Karanja Tree,Milletia Pinnata,19.29382551,76.49373583,46,26,10_50,21,Good,ward 9,Shubham Dhaigude,Government,Good
1674,9,W91709606150403-baw6S,Neem Tree,Azadirachta indica,19.29429321,76.49281081,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Government,Good
1675,9,W91709606152644-MZ1ci,Rain Tree,Samanea saman,19.29377266,76.49405502,39,22,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1676,9,W91709606226044-baw6S,peepal Tree,Ficus religiosa,19.29425999,76.49298448,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Government,Good
1677,9,W91709606231490-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29381823,76.49415124,32,18,10_50,14,Good,ward 9,Shubham Dhaigude,Government,Good
1678,9,W91709606232151-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29378215,76.49413917,50,29,10_50,22,Good,ward 9,Shubham Dhaigude,Government,Good
1679,9,W91709606233085-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29386316,76.49409726,43,25,10_50,19,Good,ward 9,Shubham Dhaigude,Government,Good
1680,9,W91709606249233-baw6S,Neem Tree,Azadirachta indica,19.29428783,76.4931434,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Government,Good
1681,9,W91709606250599-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29376285,76.49423741,30,17,10_50,13,Good,ward 9,Shubham Dhaigude,Government,Good
1682,9,W91709606253887-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.293735,76.49423439,36,21,10_50,16,Good,ward 9,Shubham Dhaigude,Government,Good
1683,9,W91709606272104-baw6S,Indian-almond Tree,Terminalia catappa,19.29461472,76.49312731,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1684,9,W91709606291583-baw6S,Neem Tree,Azadirachta indica,19.29461282,76.49336535,40,23,5_10,18,Good,ward 9,Shubham Dhaigude,Government,Good
1685,9,W91709606296551-baw6S,Neem Tree,Azadirachta indica,19.29472199,76.49321146,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Government,Good
1686,9,W91709606392070-lPbwo,Pichkari Tree,Spathodea campanulata,19.29366222,76.49483487,45,26,10_50,20,Good,ward 9,Shubham Dhaigude,Government,Good
1687,9,W91709606427538-lPbwo,Gulmohar Tree,Delonix regia,19.29379987,76.49486035,68,39,10_50,30,Good,ward 9,Shubham Dhaigude,Government,Good
1688,9,W91709606453840-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29370684,76.49499547,69,39,10_50,31,Good,ward 9,Shubham Dhaigude,Government,Good
1689,9,W91709606454631-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29352393,76.49490763,67,38,10_50,30,Good,ward 9,Shubham Dhaigude,Government,Good
1690,9,W91709606472899-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29345147,76.49506889,43,25,10_50,19,Good,ward 9,Shubham Dhaigude,Government,Good
1691,9,W91709606473725-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29344988,76.49517551,31,18,10_50,14,Good,ward 9,Shubham Dhaigude,Government,Good
1692,9,W91709606501288-baw6S,Coconut Tree,Cocos nucifera,19.29465206,76.49421595,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Government,Good
1693,9,W91709606521031-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29347615,76.49562679,36,21,10_50,16,Good,ward 9,Shubham Dhaigude,Government,Good
1694,9,W91709606522599-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29341729,76.49574749,67,38,10_50,30,Good,ward 9,Shubham Dhaigude,Government,Good
1695,9,W91709606523920-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29343343,76.49570826,39,22,10_50,17,Good,ward 9,Shubham Dhaigude,Government,Good
1696,9,W91709606524548-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29345178,76.49568111,62,35,10_50,28,Good,ward 9,Shubham Dhaigude,Government,Good
1697,9,W91709606525307-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29340432,76.49566736,62,35,10_50,28,Good,ward 9,Shubham Dhaigude,Government,Good
1698,9,W91709606525719-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29346761,76.49572503,46,26,10_50,21,Good,ward 9,Shubham Dhaigude,Government,Good
1699,9,W91709606526206-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29344672,76.49560533,67,38,10_50,30,Good,ward 9,Shubham Dhaigude,Government,Good
1700,9,W91709606526703-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29348754,76.49567574,53,30,10_50,24,Good,ward 9,Shubham Dhaigude,Government,Good
1701,9,W91709606527346-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29345843,76.4955423,52,30,10_50,23,Good,ward 9,Shubham Dhaigude,Government,Good
1702,9,W91709606528875-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29336001,76.49561673,46,26,10_50,21,Good,ward 9,Shubham Dhaigude,Government,Good
1703,9,W91709606529362-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29332963,76.49567172,30,17,10_50,13,Good,ward 9,Shubham Dhaigude,Government,Good
1704,9,W91709606530278-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29336191,76.495721,65,37,10_50,29,Good,ward 9,Shubham Dhaigude,Government,Good
1705,9,W91709606530725-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29337963,76.49563719,51,29,10_50,23,Good,ward 9,Shubham Dhaigude,Government,Good
1706,9,W91709606532897-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29339767,76.49561606,51,29,10_50,23,Good,ward 9,Shubham Dhaigude,Government,Good
1707,9,W91709606533275-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29338659,76.49553929,59,34,10_50,26,Good,ward 9,Shubham Dhaigude,Government,Good
1708,9,W91709606533729-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29333248,76.49554968,57,33,10_50,26,Good,ward 9,Shubham Dhaigude,Government,Good
1709,9,W91709606537587-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29356855,76.49563987,49,28,10_50,22,Good,ward 9,Shubham Dhaigude,Government,Good
1710,9,W91709606537954-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29351634,76.49556577,36,21,10_50,16,Good,ward 9,Shubham Dhaigude,Government,Good
1711,9,W91709606546492-baw6S,Gum Arabic Tree,Vachellia nilotica,19.29462073,76.49378445,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Government,Good
1712,9,W91709606547390-baw6S,Gum Arabic Tree,Vachellia nilotica,19.29466345,76.49383307,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Government,Good
1713,9,W91709606553789-lPbwo,Karanja Tree,Milletia Pinnata,19.29342045,76.49532706,43,25,10_50,19,Good,ward 9,Shubham Dhaigude,Government,Good
1714,9,W91709606554317-lPbwo,Karanja Tree,Milletia Pinnata,19.29339197,76.49531197,55,31,10_50,25,Good,ward 9,Shubham Dhaigude,Government,Good
1715,9,W91709606574386-lPbwo,Banyan Tree,Ficus benghalensis,19.29345969,76.49523821,60,34,10_50,27,Good,ward 9,Shubham Dhaigude,Government,Good
1716,9,W91709606604204-MZ1ci,Neem Tree,Azadirachta indica,19.29416663,76.4946498,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1717,9,W91709606648195-baw6S,shevri Tree,Sesbania sesban,19.29470839,76.49454217,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1718,9,W91709606702590-baw6S,custard apple tree, Annona squamosa,19.29472294,76.49458308,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1719,9,W91709606710893-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29411126,76.49455559,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1720,9,W91709606716510-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29437011,76.49468869,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1721,9,W91709606719182-lPbwo,Shisham Tree,Dalbergia sissoo,19.29342204,76.49522413,31,18,10_50,14,Good,ward 9,Shubham Dhaigude,Government,Good
1722,9,W91709606729245-MZ1ci,Tamarind Tree,Tamarindus indica,19.29437042,76.49465986,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1723,9,W91709606730887-baw6S,shevri Tree,Sesbania sesban,19.29480047,76.4947021,39,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1724,9,W91709606765437-baw6S,Ashoka Tree,Saraca asoca,19.29486914,76.49402652,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1725,9,W91709606796870-MZ1ci,Neem Tree,Azadirachta indica,19.29392835,76.49505481,40,23,5_10,18,Good,ward 9,Shubham Dhaigude,Private,Good
1726,9,W91709606799555-MZ1ci,Neem Tree,Azadirachta indica,19.2941024,76.49514131,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1727,9,W91709606799993-MZ1ci,Neem Tree,Azadirachta indica,19.29413657,76.49516411,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1728,9,W91709606800481-MZ1ci,Neem Tree,Azadirachta indica,19.29417929,76.49518322,39,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1729,9,W91709606829796-MZ1ci,Gulmohar Tree,Delonix regia,19.29403309,76.49512187,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1730,9,W91709606832183-baw6S,Jamun Tree,Syzygium cumini,19.29511723,76.49451133,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1731,9,W91709606836890-MZ1ci,Gulmohar Tree,Delonix regia,19.29377582,76.49485968,35,20,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1732,9,W91709606861054-lPbwo,Mango Tree,Mangifera indica,19.29327964,76.49584841,70,40,10_50,31,Good,ward 9,Shubham Dhaigude,Private,Good
1733,9,W91709606861518-baw6S,Karanja Tree,Milletia Pinnata,19.29515109,76.49454284,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1734,9,W91709606861799-lPbwo,Mango Tree,Mangifera indica,19.29332299,76.49581891,36,21,10_50,16,Good,ward 9,Shubham Dhaigude,Private,Good
1735,9,W91709606862275-lPbwo,Mango Tree,Mangifera indica,19.29336413,76.49587892,54,31,10_50,24,Good,ward 9,Shubham Dhaigude,Private,Good
1736,9,W91709606868875-MZ1ci,Mango Tree,Mangifera indica,19.29397234,76.49509706,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1737,9,W91709606880841-lPbwo,Chiku Tree ,Manilkara zapota,19.2933559,76.49585176,32,18,10_50,14,Good,ward 9,Shubham Dhaigude,Private,Good
1738,9,W91709606881502-lPbwo,Chiku Tree ,Manilkara zapota,19.2933116,76.49586719,48,27,10_50,22,Good,ward 9,Shubham Dhaigude,Private,Good
1739,9,W91709606889609-baw6S,Indian Jujube Tree,Ziziphus mauritiana,19.29503053,76.49472658,39,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1740,9,W91709606899289-lPbwo,Guava Tree,Psidium guajava,19.2933847,76.4958635,57,33,10_50,26,Good,ward 9,Shubham Dhaigude,Private,Good
1741,9,W91709606913619-baw6S,custard apple tree, Annona squamosa,19.29524191,76.49472222,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1742,9,W91709606914313-baw6S,custard apple tree, Annona squamosa,19.29525489,76.49468902,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1743,9,W91709606922453-lPbwo,Guava Tree,Psidium guajava,19.29328312,76.49594229,52,30,10_50,23,Good,ward 9,Shubham Dhaigude,Private,Good
1744,9,W91709606935448-baw6S,Coconut Tree,Cocos nucifera,19.29526818,76.49461895,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1745,9,W91709606950579-MZ1ci,Chiku Tree ,Manilkara zapota,19.29398816,76.49515104,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1746,9,W91709606972429-MZ1ci,Karanja Tree,Milletia Pinnata,19.29420714,76.49503905,35,20,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1747,9,W91709606973892-MZ1ci,Karanja Tree,Milletia Pinnata,19.29413657,76.49501458,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1748,9,W91709606985637-lPbwo,Gulmohar Tree,Delonix regia,19.29312964,76.49631511,36,21,10_50,16,Good,ward 9,Shubham Dhaigude,Private,Good
1749,9,W91709606988649-lPbwo,Gulmohar Tree,Delonix regia,19.29324673,76.49631478,63,36,10_50,28,Good,ward 9,Shubham Dhaigude,Private,Good
1750,9,W91709606989534-lPbwo,Gulmohar Tree,Delonix regia,19.29312489,76.49625141,69,39,10_50,31,Good,ward 9,Shubham Dhaigude,Private,Good
1751,9,W91709607013104-MZ1ci,Karanja Tree,Milletia Pinnata,19.29423151,76.49519932,40,23,5_10,18,Good,ward 9,Shubham Dhaigude,Private,Good
1752,9,W91709607018578-MZ1ci,Karanja Tree,Milletia Pinnata,19.2943046,76.49505213,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1753,9,W91709607037290-lPbwo,Mango Tree,Mangifera indica,19.29331729,76.49624068,68,39,10_50,30,Good,ward 9,Shubham Dhaigude,Private,Good
1754,9,W91709607041094-lPbwo,Mango Tree,Mangifera indica,19.29339514,76.49617296,44,25,10_50,20,Good,ward 9,Shubham Dhaigude,Private,Good
