SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
353,7,W71709475178220-akK0O,Indian-almond Tree,Terminalia catappa,19.30083495,76.49728976,36,21,10_50,16,Good,Ward 7,Amol Londhe,Private,Good
354,7,W71709434667167-akK0O,Tamarind Tree,Tamarindus indica,19.29825822,76.4937479,83,47,heritage,37,good,Ward 7,Vivek Hake,Government,Good
355,7,W71709434686345-akK0O,Neem Tree,Azadirachta indica,19.2985313,76.49389442,75,43,heritage,34,good,Ward 7,Vivek Hake,Government,Good
356,7,W71709435442308-akK0O,Neem Tree,Azadirachta indica,19.29791014,76.49522513,81,46,heritage,36,good,Ward 7,Vivek Hake,Government,Good
357,7,W71709435460701-akK0O,Neem Tree,Azadirachta indica,19.2981905,76.4952895,72,41,heritage,32,good,Ward 7,Vivek Hake,Government,Good
358,7,W71709435557296-akK0O,Neem Tree,Azadirachta indica,19.29828607,76.49517685,100,57,heritage,45,good,Ward 7,Vivek Hake,Government,Good
359,7,W71709437113952-akK0O,Pichkari Tree,Spathodea campanulata,19.29860503,76.49460118,80,46,heritage,36,good,Ward 7,Shubham Dhaigude,Private,Good
360,7,W71709437144026-akK0O,Pichkari Tree,Spathodea campanulata,19.29859934,76.49451736,90,51,heritage,40,good,Ward 7,Shubham Dhaigude,Private,Good
361,7,W71709437224943-akK0O,Pichkari Tree,Spathodea campanulata,19.2991838,76.4944721,87,50,heritage,39,good,Ward 7,Shubham Dhaigude,Private,Good
362,7,W71709437629547-akK0O,Banyan Tree,Ficus benghalensis,19.29876357,76.49518088,96,55,heritage,43,good,Ward 7,Shubham Dhaigude,Government,Good
363,7,W71709437780048-akK0O,Banyan Tree,Ficus benghalensis,19.29866104,76.49556812,88,50,heritage,39,good,Ward 7,Shubham Dhaigude,Government,Good
364,7,W71709437789905-akK0O,Neem Tree,Azadirachta indica,19.29860978,76.49548497,94,54,heritage,42,good,Ward 7,Shubham Dhaigude,Government,Good
365,7,W71709437930975-akK0O,Goolar tree,Ficus racemosa,19.29847466,76.49531532,91,52,heritage,41,good,Ward 7,Shubham Dhaigude,Private,Good
366,7,W71709464306616-akK0O,peepal Tree,Ficus religiosa,19.30075964,76.49492774,91,52,heritage,41,good,Ward 7,Shubham Dhaigude,Private,Good
367,7,W71709465771912-WEd1a,Tamarind Tree,Tamarindus indica,19.29929486,76.49730451,78,45,heritage,35,good,Ward 7,Shubham Dhaigude,Government,Good
368,7,W71709465954591-akK0O,Neem Tree,Azadirachta indica,19.29948441,76.49704602,99,57,heritage,44,good,Ward 7,Shubham Dhaigude,Government,Good
