SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
5784,1,W11712675907361-akK0O,Pongame oiltree,Millettia pinnata,19.31441566,76.49891485,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5785,1,W11712675907819-akK0O,Bauhinia racemosa,Fabaceae,19.31442041,76.49889942,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5786,1,W11712675908192-akK0O,River tamarind,Leucaena leucocephala,19.31442389,76.49888735,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5787,1,W11712675908570-akK0O,Royal poinciana,Delonix regia,19.31442737,76.49887394,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5788,1,W11712675908944-akK0O,Indian rosewood,Dalbergia sissoo,19.31443433,76.49886321,3,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5789,1,W11712675935016-akK0O,Ashoka tree,Saraca asoca,19.31443876,76.49885081,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5790,1,W11712675943285-akK0O,Sacred fig,Ficus religiosa,19.31424164,76.49923336,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5791,1,W11712675944144-akK0O,Bamboo,Poaceae,19.31425935,76.49920754,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5792,1,W11712675944811-akK0O,Java Plum,Syzygium cumini,19.3142198,76.49925113,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5793,1,W11712675945485-akK0O,Tamarind,Tamarindus indica,19.31427233,76.49917703,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5794,1,W11712675946118-akK0O,Wild sweetsop,Annona reticulata,19.31427771,76.49915926,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5795,1,W11712675946639-akK0O,Sugar-apple,Annona squamosa,19.3142815,76.49912842,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5796,1,W11712675947113-akK0O,Cluster fig,Ficus racemosa,19.31430365,76.49909656,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5797,1,W11712675947618-akK0O,Mango Tree,Mangifera indica,19.3143065,76.49906538,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5798,1,W11712675948074-akK0O,Spathodea,Spathodea campanulata,19.31431979,76.49904627,3,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5799,1,W11712675948465-akK0O,Coconut,Arecaceae,19.31432358,76.4990332,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5800,1,W11712675948921-akK0O,Mulberries,Morus,19.31432865,76.49902415,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5801,1,W11712675953643-akK0O,Frangipani,Plumeria,19.31433434,76.49901208,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5802,1,W11712675954589-akK0O,Indian cork tree,Millingtonia hortensis,19.31434352,76.49899632,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5803,1,W11712675955242-akK0O,Palms,Arecaceae,19.31435396,76.4989648,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5804,1,W11712675955832-akK0O,Bougainvillea,Bougainvillea,19.31436345,76.49896011,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5805,1,W11712675956372-akK0O,Shrub,Shrub,19.31437168,76.49895005,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5806,1,W11712675956994-akK0O,Ceylon ironwood,Mesua ferrea,19.31437706,76.49893865,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5807,1,W11712675957558-akK0O,Eucalyptus,Eucalyptus,19.31438212,76.4989296,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5808,1,W11712675958082-akK0O,Indian bael,Aegle marmelos,19.3143913,76.49891384,3,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5809,1,W11712675958671-akK0O,Indian soapberry,Sapindus mukorossi,19.31439857,76.49889909,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5810,1,W11712675959159-akK0O,Terminalia bellirica,Terminalia bellirica,19.31439889,76.49888668,4,9,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5811,1,W11712675961273-akK0O,Gajaga,Caesalpinia bonduc,19.31440079,76.49887159,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5812,1,W11712675962263-akK0O,Amaltas,Cassia Fistula,19.31440617,76.49885684,4,9,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5813,1,W11712675980866-akK0O,biba,Semecarpus anacardium,19.31440838,76.49885014,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5814,1,W11712675998236-akK0O,Sacred Tree,Butea monosperma,19.31441819,76.49884108,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5815,1,W11712676000415-akK0O,Malabar nut,Justicia adhatoda,19.3146286,76.49937484,3,9,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5816,1,W11712676012725-akK0O,Karvand Tree,Carissa carandas,19.31464062,76.49935439,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5817,1,W11712676014845-akK0O,Banyan,Ficus benghalensis,19.31464853,76.49933964,4,9,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5818,1,W11712676015989-akK0O,Neem Tree,Azadirachta indica,19.31465012,76.49932086,3,9,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5819,1,W11712676018581-akK0O,Teak,Tectona grandis,19.31465423,76.49930242,4,7,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5820,1,W11712676020525-akK0O,Almond,Prunus dulcis,19.31465866,76.49928298,4,9,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5821,1,W11712676022498-akK0O,Madras Thorn,Pithecellobium dulce,19.31466056,76.49927057,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5822,1,W11712676027283-akK0O,Moringa,Moringa oleifera,19.31466372,76.49925113,4,9,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5823,1,W11712676028282-akK0O,Monkey pod tree,Samanea saman,19.31466657,76.4992347,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5824,1,W11712676030225-akK0O,Indian jujube,Ziziphus mauritiana,19.31466625,76.49921894,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5825,1,W11712676041967-akK0O,Pongame oiltree,Millettia pinnata,19.31466783,76.49919648,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5826,1,W11712676051315-akK0O,Bauhinia racemosa,Fabaceae,19.31467131,76.49918273,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5827,1,W11712676052392-akK0O,River tamarind,Leucaena leucocephala,19.31468112,76.49916328,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5828,1,W11712676053208-akK0O,Royal poinciana,Delonix regia,19.31469062,76.49914384,3,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5829,1,W11712676069110-akK0O,Indian rosewood,Dalbergia sissoo,19.31468967,76.49912205,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5830,1,W11712676071067-akK0O,Ashoka tree,Saraca asoca,19.31469568,76.49910361,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5831,1,W11712676072013-akK0O,Sacred fig,Ficus religiosa,19.31469378,76.49908416,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5832,1,W11712676073955-akK0O,Bamboo,Poaceae,19.31469599,76.49906371,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5833,1,W11712676074937-akK0O,Java Plum,Syzygium cumini,19.31469916,76.49903387,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5834,1,W11712676098166-akK0O,Tamarind,Tamarindus indica,19.31470517,76.49901208,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5835,1,W11712676099101-akK0O,Wild sweetsop,Annona reticulata,19.31470422,76.49898995,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5836,1,W11712676100273-akK0O,Sugar-apple,Annona squamosa,19.31470644,76.49897117,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5837,1,W11712676102677-akK0O,Cluster fig,Ficus racemosa,19.31470264,76.49894971,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5838,1,W11712676103771-akK0O,Mango Tree,Mangifera indica,19.3146865,76.49894167,3,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5839,1,W11712676113828-akK0O,Spathodea,Spathodea campanulata,19.31459253,76.49938591,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5840,1,W11712676114726-akK0O,Coconut,Arecaceae,19.31460392,76.49936009,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5841,1,W11712676115315-akK0O,Mulberries,Morus,19.31461974,76.49933461,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5842,1,W11712676115840-akK0O,Frangipani,Plumeria,19.31461436,76.49930477,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5843,1,W11712676116194-akK0O,Indian cork tree,Millingtonia hortensis,19.31461879,76.49927326,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5844,1,W11712675264261-akK0O,Palms,Arecaceae,19.31464284,76.49924107,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5845,1,W11712675265451-akK0O,Bougainvillea,Bougainvillea,19.3146441,76.49919447,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5846,1,W11712675266291-akK0O,Shrub,Shrub,19.31464569,76.49916362,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5847,1,W11712675266975-akK0O,Ceylon ironwood,Mesua ferrea,19.31462449,76.49913814,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5848,1,W11712675267726-akK0O,Eucalyptus,Eucalyptus,19.31466214,76.49914015,3,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5849,1,W11712675269601-akK0O,Indian bael,Aegle marmelos,19.31465075,76.4991264,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5850,1,W11712675271500-akK0O,Indian soapberry,Sapindus mukorossi,19.31463176,76.49910964,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5851,1,W11712675272219-akK0O,Terminalia bellirica,Terminalia bellirica,19.31458367,76.49892792,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5852,1,W11712675272902-akK0O,Gajaga,Caesalpinia bonduc,19.31466499,76.49910327,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5853,1,W11712675275355-akK0O,Amaltas,Cassia Fistula,19.31466182,76.49908651,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5854,1,W11712675279902-akK0O,biba,Semecarpus anacardium,19.31466435,76.49907477,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5855,1,W11712675281031-akK0O,Sacred Tree,Butea monosperma,19.31463335,76.4990731,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5856,1,W11712675282341-akK0O,Malabar nut,Justicia adhatoda,19.31465739,76.49904292,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5857,1,W11712675285986-akK0O,Karvand Tree,Carissa carandas,19.31467037,76.4990389,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5858,1,W11712675625576-akK0O,Banyan,Ficus benghalensis,19.31467796,76.4990161,3,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5859,1,W11712675639163-akK0O,Neem Tree,Azadirachta indica,19.31466435,76.4990104,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5860,1,W11712675640121-akK0O,Teak,Tectona grandis,19.31467891,76.49897084,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5861,1,W11712675640862-akK0O,Almond,Prunus dulcis,19.31466752,76.49898626,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5862,1,W11712675641550-akK0O,Madras Thorn,Pithecellobium dulce,19.31465739,76.49894401,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5863,1,W11712675642219-akK0O,Moringa,Moringa oleifera,19.31463714,76.49896614,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5864,1,W11712675642892-akK0O,Monkey pod tree,Samanea saman,19.31462765,76.49895038,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5865,1,W11712675727848-akK0O,Indian jujube,Ziziphus mauritiana,19.31438054,76.49948079,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5866,1,W11712675731100-akK0O,Pongame oiltree,Millettia pinnata,19.31435206,76.49947006,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5867,1,W11712675731949-akK0O,Bauhinia racemosa,Fabaceae,19.31432105,76.49945196,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5868,1,W11712675732666-akK0O,River tamarind,Leucaena leucocephala,19.31430175,76.49943989,3,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5869,1,W11712675733304-akK0O,Royal poinciana,Delonix regia,19.31428751,76.49942044,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5870,1,W11712675733890-akK0O,Indian rosewood,Dalbergia sissoo,19.31451216,76.49959177,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5871,1,W11712675734545-akK0O,Ashoka tree,Saraca asoca,19.31440553,76.49964508,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5872,1,W11712675735197-akK0O,Sacred fig,Ficus religiosa,19.31448369,76.49953175,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5873,1,W11712675735850-akK0O,Bamboo,Poaceae,19.31454823,76.49965614,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5874,1,W11712675738496-akK0O,Java Plum,Syzygium cumini,19.31457798,76.49970476,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5875,1,W11712675739459-akK0O,Tamarind,Tamarindus indica,19.31448527,76.49957366,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5876,1,W11712675740204-akK0O,Wild sweetsop,Annona reticulata,19.3144647,76.49948414,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5877,1,W11712675740892-akK0O,Sugar-apple,Annona squamosa,19.31455614,76.49951667,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5878,1,W11712675741562-akK0O,Cluster fig,Ficus racemosa,19.3146036,76.49948314,3,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5879,1,W11712675742218-akK0O,Mango Tree,Mangifera indica,19.31451501,76.499632,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5880,1,W11712675742840-akK0O,Spathodea,Spathodea campanulata,19.31437516,76.49973024,4,9,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5881,1,W11712675743444-akK0O,Coconut,Arecaceae,19.31432675,76.49966788,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5882,1,W11712675768879-akK0O,Mulberries,Morus,19.31427075,76.49969,4,9,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5883,1,W11712675769906-akK0O,Frangipani,Plumeria,19.31410242,76.49983618,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5884,1,W11712675770825-akK0O,Indian cork tree,Millingtonia hortensis,19.31425271,76.49930108,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5885,1,W11712675771621-akK0O,Palms,Arecaceae,19.31426094,76.49928935,3,9,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5886,1,W11712675772432-akK0O,Bougainvillea,Bougainvillea,19.31427454,76.49927594,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5887,1,W11712675773249-akK0O,Shrub,Shrub,19.31428055,76.49926286,4,9,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5888,1,W11712675774106-akK0O,Ceylon ironwood,Mesua ferrea,19.3142891,76.49924509,3,9,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5889,1,W11712675774900-akK0O,Eucalyptus,Eucalyptus,19.31430112,76.49923369,4,7,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5890,1,W11712675775700-akK0O,Indian bael,Aegle marmelos,19.3143103,76.49922229,4,9,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5891,1,W11712675776550-akK0O,Indian soapberry,Sapindus mukorossi,19.31432169,76.49919782,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5892,1,W11712675793380-akK0O,Terminalia bellirica,Terminalia bellirica,19.31432865,76.49917133,4,9,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5893,1,W11712675794587-akK0O,Gajaga,Caesalpinia bonduc,19.31433466,76.49915725,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5894,1,W11712675795601-akK0O,Amaltas,Cassia Fistula,19.31434257,76.49913378,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5895,1,W11712675796503-akK0O,biba,Semecarpus anacardium,19.31434763,76.49912003,3,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5896,1,W11712675797264-akK0O,Sacred Tree,Butea monosperma,19.31435396,76.49909388,4,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5897,1,W11712675798035-akK0O,Malabar nut,Justicia adhatoda,19.31436314,76.49907142,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5898,1,W11712675798750-akK0O,Karvand Tree,Carissa carandas,19.31436883,76.49905264,3,8,02_05,3,Good,Ward 1,Akshay Hake,Government,Good
5899,1,W11712675799424-akK0O,Banyan,Ficus benghalensis,19.31437927,76.49902716,4,8,02_05,4,Good,Ward 1,Akshay Hake,Government,Good
5900,1,W11712675800042-akK0O,Neem Tree,Azadirachta indica,19.31439731,76.49900638,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5901,1,W11712675800679-akK0O,Teak,Tectona grandis,19.3144049,76.49898861,3,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5902,1,W11712675801446-akK0O,Almond,Prunus dulcis,19.31441439,76.49896782,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5903,1,W11712675802182-akK0O,Madras Thorn,Pithecellobium dulce,19.31441946,76.49895139,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5904,1,W11712675802933-akK0O,Moringa,Moringa oleifera,19.31442737,76.49892993,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5905,1,W11712675810331-akK0O,Monkey pod tree,Samanea saman,19.31443623,76.49890076,3,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5906,1,W11712675834957-akK0O,Indian jujube,Ziziphus mauritiana,19.31444382,76.49887729,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5907,1,W11712675836080-akK0O,Pongame oiltree,Millettia pinnata,19.31445236,76.49885885,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5908,1,W11712675836929-akK0O,Bauhinia racemosa,Fabaceae,19.31423151,76.4992803,3,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5909,1,W11712675837675-akK0O,River tamarind,Leucaena leucocephala,19.31423942,76.49926823,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5910,1,W11712675838412-akK0O,Royal poinciana,Delonix regia,19.31425429,76.49926454,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5911,1,W11712675839151-akK0O,Indian rosewood,Dalbergia sissoo,19.31426062,76.49925146,3,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5912,1,W11712675839846-akK0O,Ashoka tree,Saraca asoca,19.31427075,76.49924811,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5913,1,W11712675840538-akK0O,Sacred fig,Ficus religiosa,19.31427929,76.49923202,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5914,1,W11712675841272-akK0O,Bamboo,Poaceae,19.31428815,76.49922565,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5915,1,W11712675841989-akK0O,Java Plum,Syzygium cumini,19.31429289,76.49921995,3,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5916,1,W11712675842730-akK0O,Tamarind,Tamarindus indica,19.31429827,76.49920989,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5917,1,W11712675843523-akK0O,Wild sweetsop,Annona reticulata,19.31430175,76.49919916,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5918,1,W11712675861261-akK0O,Sugar-apple,Annona squamosa,19.31429891,76.49917569,3,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5919,1,W11712675869542-akK0O,Cluster fig,Ficus racemosa,19.31430682,76.49916597,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5920,1,W11712675876793-akK0O,Mango Tree,Mangifera indica,19.31431536,76.49915792,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5921,1,W11712675878049-akK0O,Spathodea,Spathodea campanulata,19.31432137,76.49914753,3,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5922,1,W11712675879127-akK0O,Coconut,Arecaceae,19.31432264,76.49913143,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5923,1,W11712675884376-akK0O,Mulberries,Morus,19.31432453,76.4991207,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5924,1,W11712675887952-akK0O,Frangipani,Plumeria,19.31432896,76.49910696,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5925,1,W11712675893890-akK0O,Indian cork tree,Millingtonia hortensis,19.31433086,76.49909623,3,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5926,1,W11712675894963-akK0O,Palms,Arecaceae,19.31433592,76.49908785,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5927,1,W11712675895632-akK0O,Bougainvillea,Bougainvillea,19.31434162,76.49907444,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5928,1,W11712675896218-akK0O,Shrub,Shrub,19.31434732,76.49906069,3,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5929,1,W11712675896724-akK0O,Ceylon ironwood,Mesua ferrea,19.31435175,76.49904694,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5930,1,W11712675897210-akK0O,Eucalyptus,Eucalyptus,19.31435523,76.49903923,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5931,1,W11712675902999-akK0O,Indian bael,Aegle marmelos,19.3143644,76.49901073,3,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5932,1,W11712675904008-akK0O,Indian soapberry,Sapindus mukorossi,19.31437231,76.49898894,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5933,1,W11712675904737-akK0O,Terminalia bellirica,Terminalia bellirica,19.3143875,76.49897989,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5934,1,W11712675905321-akK0O,Gajaga,Caesalpinia bonduc,19.31439699,76.49896815,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5935,1,W11712675905908-akK0O,Amaltas,Cassia Fistula,19.31440205,76.4989534,3,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5936,1,W11712675906383-akK0O,biba,Semecarpus anacardium,19.31441028,76.49894267,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5937,1,W11712675906893-akK0O,Sacred Tree,Butea monosperma,19.31441186,76.4989296,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5938,1,W11712675907361-akK0O,Malabar nut,Justicia adhatoda,19.31441566,76.49891485,3,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5939,1,W11712675907819-akK0O,Karvand Tree,Carissa carandas,19.31442041,76.49889942,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5940,1,W11712675908192-akK0O,Banyan,Ficus benghalensis,19.31442389,76.49888735,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5941,1,W11712675908570-akK0O,Neem Tree,Azadirachta indica,19.31442737,76.49887394,3,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5942,1,W11712675908944-akK0O,Teak,Tectona grandis,19.31443433,76.49886321,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5943,1,W11712675935016-akK0O,Almond,Prunus dulcis,19.31443876,76.49885081,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5944,1,W11712675943285-akK0O,Madras Thorn,Pithecellobium dulce,19.31424164,76.49923336,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5945,1,W11712675944144-akK0O,Moringa,Moringa oleifera,19.31425935,76.49920754,3,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5946,1,W11712675944811-akK0O,Monkey pod tree,Samanea saman,19.3142198,76.49925113,4,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5947,1,W11712675945485-akK0O,Indian jujube,Ziziphus mauritiana,19.31427233,76.49917703,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5948,1,W11712675946118-akK0O,Pongame oiltree,Millettia pinnata,19.31427771,76.49915926,3,8,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5949,1,W11712675946639-akK0O,Bauhinia racemosa,Fabaceae,19.3142815,76.49912842,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5950,1,W11712675947113-akK0O,River tamarind,Leucaena leucocephala,19.31430365,76.49909656,4,9,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5951,1,W11712675947618-akK0O,Royal poinciana,Delonix regia,19.3143065,76.49906538,3,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5952,1,W11712675948074-akK0O,Indian rosewood,Dalbergia sissoo,19.31431979,76.49904627,4,9,02_05,3,Good,Ward 1,Bhau Madane,Government,Good
5953,1,W11712675948465-akK0O,Ashoka tree,Saraca asoca,19.31432358,76.4990332,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5954,1,W11712675948921-akK0O,Sacred fig,Ficus religiosa,19.31432865,76.49902415,4,8,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5955,1,W11712675953643-akK0O,Bamboo,Poaceae,19.31433434,76.49901208,3,9,02_05,4,Good,Ward 1,Bhau Madane,Government,Good
5956,1,W11712675954589-akK0O,Java Plum,Syzygium cumini,19.31434352,76.49899632,4,8,02_05,3,Good,Ward 1,Pravin Maharnwar,Government,Good
5957,1,W11712675955242-akK0O,Tamarind,Tamarindus indica,19.31435396,76.4989648,4,9,02_05,4,Good,Ward 1,Pravin Maharnwar,Government,Good
5958,1,W11712675955832-akK0O,Wild sweetsop,Annona reticulata,19.31436345,76.49896011,3,9,02_05,3,Good,Ward 1,Pravin Maharnwar,Government,Good
5959,1,W11712675956372-akK0O,Sugar-apple,Annona squamosa,19.31437168,76.49895005,4,7,02_05,4,Good,Ward 1,Pravin Maharnwar,Government,Good
5960,1,W11712675956994-akK0O,Cluster fig,Ficus racemosa,19.31437706,76.49893865,4,9,02_05,3,Good,Ward 1,Pravin Maharnwar,Government,Good
5961,1,W11712675957558-akK0O,Mango Tree,Mangifera indica,19.31438212,76.4989296,3,8,02_05,4,Good,Ward 1,Pravin Maharnwar,Government,Good
